tweet	date
#Taiwan-funded companies can help the Chinese mainland's #5G technology R&amp;D, standards-setting, product test and network building based on market principles: Taiwan Affairs Office https://t.co/P2qFlua06N 	2019-11-03
#Taiwan-funded enterprises are allowed to issue debt #financing instruments in the inter-bank #bond market in the mainland, according to NDRC and State Council on Monday, as part of efforts to boost economic and cultural exchange across the Taiwan Straits. https://t.co/saYxlQZuBF 	2019-11-03
Lu Hsiu-lien, former vice regional leader of the island of Taiwan announced her withdrawal from the 2020 Taiwan regional leadership election on Sat: report https://t.co/7PfqORLN5T https://t.co/N0bSJqe22S 	2019-11-02
#Opinion: US President @realDonaldTrump's move on #Kurds sparks concern on #Taiwan island. https://t.co/V0tzLVOtNm https://t.co/kG4ocIQmeD 	2019-10-31
The #US passing the provocative #TAIPEI Act is a move shooting at its own feet. The international trend of severing "diplomatic ties” with the island of #Taiwan and switching diplomatic recognition to #China is irreversible: observers https://t.co/nVZjaBlv8H https://t.co/JUAGyLrsVZ 	2019-10-31
The Taiwan-related bills, including the #TaipeiAct, passed by the #US Congress may eventually evaporate. #Taiwan authorities should be reminded not to place high hopes on the US “protection of Taiwan.” (Photo: IC) https://t.co/Fd6VLWrLcg https://t.co/g3gBhIFAsg 	2019-10-31
The international trend of severing "diplomatic ties" with the island of #Taiwan and switching diplomatic recognition to the Chinese mainland is irreversible, and the US passing the provocative #TAIPEIAct is a move shooting at its own feet. https://t.co/nVZjaBlv8H https://t.co/lIWe9fZpOn 	2019-10-30
#环球时报Editorial: The Taiwan-related bills, including the #TaipeiAct, passed by the US Congress may eventually evaporate. Taiwan authorities should be reminded not to place high hopes on the US "protection of Taiwan." https://t.co/Fd6VLWrLcg https://t.co/YhcdRdUM5G 	2019-10-30
#Taiwan enterprises have actively registered for the upcoming second China International Import Expo ( #CIIE) in Shanghai, with their number increased substantially from last year: Chinese mainland spokesperson https://t.co/M7yRnbS267 https://t.co/TH4kbS1nGp 	2019-10-30
If the #US sends the wrong signals and encourages #Taiwan authorities to take bolder action that can be characterized as promoting Taiwan independence, Chinese mainland will not hesitate to adopt strong countermeasures: Editor-in-Chief Hu Xijin #HuSays https://t.co/JjTp5JABzn 	2019-10-30
#US urged to stop interfering in China's internal affairs with #Taiwan-related bills https://t.co/sLiLGMqDv9 https://t.co/6bYZASPdSh 	2019-10-30
We resolutely oppose the #US to interfere in #Taiwan question and in China's internal affairs by passing a series of ''Taiwan-related bills'' :  Ma Xiaoguang, spokesperson for Taiwan Affairs Office of the State Council https://t.co/hJn3GWVkSZ 	2019-10-30
Effective on Sep 29, #AntiDumping duties will no longer be imposed on Polyvinyl chloride imported from the #US, South Korea, Japan and China's #Taiwan: Ministry of Commerce https://t.co/N64dBzwaWo 	2019-10-29
#HongKong urges #Taiwan to clear hurdle, return homicide case to judicial system https://t.co/fP1KjKCqKU https://t.co/L9g9Yw4iPa 	2019-10-26
Chinese FM spokesperson Hua Chunying specifically and comprehensively responded to and refuted US @VP Pence's speech on issues including #HongKong, #Taiwan and #Xinjiang, before the Q&amp;A session of the routine daily press conference Friday. https://t.co/Xvrdx3MaW0 	2019-10-25
Italian @Maserati_HQ cutting ties with the #Taiwan #GoldenHorseAwards respects mainland consumers’ sentiments as the awards supported secessionist comments: film critic https://t.co/r0yXzcD1kG https://t.co/N5dAVMrPMZ 	2019-10-24
The #Taiwan #GoldenHorseAwards finally became a "self-entertaining regional festival” after sponsors including Italian @Maserati_HQ and @Bulgariofficial ended cooperation, and mainland filmmakers quit the awards mired in politics. https://t.co/r0yXzcD1kG https://t.co/NQOYOv5I23 	2019-10-24
#Maserati has announced that it requires its distributors to suspend all cooperation with the Taiwan #GoldenHorseAwards, stating the brand firmly upholds the #OneChina principle. https://t.co/4VKkxH1T38 https://t.co/N2kn0UdrgJ 	2019-10-23
How could #Taiwan law enforcement agents have no legal problems when they want to go to #HongKong to enforce the law and take suspects away? #ChanTongKai (Photo: IC) https://t.co/3HH3g7jNux https://t.co/fdMEtvbWdd 	2019-10-23
The current situation involving Taiwan and Hong Kong regarding a wanted man in Taiwan proves that a legal loophole exists, and needs to be fixed: observer https://t.co/s6LXhN7kal https://t.co/93HjUcXbDL 	2019-10-23
Taiwan wants to maximize the political value of #ChanTongkai’s homicide case, as the island’s DPP authorities held inconsistent and self-contradictory stances over how to proceed Chan’s case, experts said. https://t.co/s6LXhN7kal https://t.co/oxUGBy88N6 	2019-10-23
#环球时报Editorial: Between the Hong Kong and Taiwan governments, which side is the one politicizing the Chan Tong-kai case? https://t.co/3HH3g7jNux https://t.co/5YYHL2sdfo 	2019-10-23
Calling on the Taiwan side not to contradict itself, #HK security secretary said the handling of Chan's case should not be politicized, but in line with the legal procedures and the rule of law. https://t.co/ob6kZkTnDr 	2019-10-23
Chan's surrender to #Taiwan should be carried out on conditions of fair trial, and there is a need to assess the current situation and have a second thought, Anglican cleric Peter Koon Ho-ming told the GT. #HongKong #香港 https://t.co/VnustHjGBA 	2019-10-23
Chan Tong-kai is a free man following his release from prison, so the #HongKong government has no right to take coercive measures against him, said Hong Kong Secretary for Security Lee Ka-chiu, dismissing Taiwan's accusation that HK let murder suspect Chan wander freely. https://t.co/AonhCF1U3l 	2019-10-23
There is no further arrangement for Chan, as #Taiwan has contradicted itself in Chan's surrender, and currently, Anglican cleric Peter Koon Ho-ming is helping Chan to adjust his mood, Koon told the GT. https://t.co/tXBYvbzb09 	2019-10-23
#Taiwan leader Tsai Ing-wen claims Taiwan's deed as "advancing justice." #HK govt earlier dismissed Taiwan's request for sending people to HK to escort Chan to Taiwan for trial. Tsai's greed for votes rather than justice was criticized. https://t.co/xMg5dgmA0m 	2019-10-23
The #HK government strongly objects to the #Taiwan side's irresponsible allegation that Chan's decision to surrender in Taiwan was a result of political maneuvering. https://t.co/WC7FrYsMdZ https://t.co/oA4SzOL727 	2019-10-22
#HongKong resident Chan Tong-kai, suspected of murdering his girlfriend in #Taiwan, was released from prison in Hong Kong on Wednesday morning after serving time for money laundering. https://t.co/GPl9JTWCC6 https://t.co/mdecuKMumX 	2019-10-22
Taiwan regional authority reverses decision on murder suspect amid public pressure https://t.co/ReYMPqswzb https://t.co/Ri6WjH6FIA 	2019-10-22
No govt action involved in #HK murder suspect's surrender to #Taiwan: pastor #HongKong #香港 #ChanTongkai (Photo: Screenshot of HK media) https://t.co/x7jy1XfR1x https://t.co/8s2WiXOLmQ 	2019-10-22
#Taiwan regional authority reverses its previous decision of rejection of murder suspect #ChanTongkai's surrender. An official from the island said it had sought help from #HongKong to allow its people to bring him back for trial following Chan's release on Wednesday. https://t.co/Smx0ahAAHT 	2019-10-22
Expressing hopes that the Taiwan authorities will be pragmatic and proactive, Cheung urged #Taiwan not to allow political considerations override the rule of law and justice, and avoid complicating a simple matter. https://t.co/9TIiudZ1Y4 	2019-10-22
#Taiwan authority's rejection of the surrender of murder suspect Chan Tong-kai from #HongKong is befuddling as the island once issued a 30-year arrest warrant against Chan, said Hong Kong Chief Secretary Matthew Cheung Kin-chung on Tuesday https://t.co/9TIiudZ1Y4 https://t.co/dl8RGbqSE7 	2019-10-22
Because of the "presidential election", a criminal case cannot proceed in accordance with the law in #Taiwan. The island's politics, being narrow-minded, is doomed to a bleak future. #HongKong #ChanTongkai https://t.co/tEeSI0atRn https://t.co/4K60nxvDHL 	2019-10-22
By rejecting Chan Tong-kai’s surrender, #Taiwan regional authority intends to fuel unrest in #HongKong as the city’s unrest loses steam: Chinese mainland experts https://t.co/5ut3hCgsY9 https://t.co/RaAP7rjIc6 	2019-10-21
#Taiwan rejection of Chan Tong-kai's surrender "only serves its own political purposes": Chinese mainland observers. https://t.co/5ut3hCgsY9 #HongKong https://t.co/utP1f3Uc2D 	2019-10-21
#环球时报Editorial: The Taiwan authorities are calculating the Chan Tong-kai case from political perspective. https://t.co/tEeSI0atRn https://t.co/Nz14CuNfKq 	2019-10-21
Official data shows from 2010 to 2018, residents from Hong Kong, Macao and the island of Taiwan have had 1,155 organ transplant operations in the mainland, including 676 for #HongKong residents. In 2018, two Hong Kong residents made organ donations. https://t.co/hYkD7kPQFz https://t.co/bEP7kHA3FT 	2019-10-21
Fashion giant #Dior, played "My Motherland and Me," a famous Chinese patriotic song, on Saturday, during its show in #Shanghai. The move came after it used a Chinese map that didn't show the island of #Taiwan as part of China.  https://t.co/SZX5KjXLXH https://t.co/GPPhdiTEO6 	2019-10-21
#HongKong SAR government denied false accusation Sunday that it influenced a suspect wanted for the alleged murder of his girlfriend who said earlier he is willing to hand himself over to Taiwan authorities. https://t.co/HD2EDsmcNd https://t.co/NoGOn5RhBt 	2019-10-20
China will never condone "Taiwan independence" separatist forces' reckless acts or external interference in the Taiwan question. National reunification is necessary, and separatism only leads to a dead end. https://t.co/h15bLHrJlI 	2019-10-20
The HKSAR government said on Sunday that the decision of murder suspect Chan to surrender himself to Taiwan authorities is purely out of his own free will. https://t.co/n2lA44ZJDQ https://t.co/Uz4a2TVmkR 	2019-10-20
Chan Tong-kai, who allegedly murdered his girlfriend in #Taiwan in 2018, is on his own free will to surrender, and claims of political manipulation involved in Chan's surrender are completely untrue: HKSAR government https://t.co/P6QzACk00E 	2019-10-20
The suspect in the case triggered the #HongKong extradition bill row is willing to surrender to authorities in the #Taiwan island. #香港 https://t.co/1m9NpCtIcg https://t.co/2ZCfp1qh3v 	2019-10-18
#Dior urged to strengthen internal management after wrong map omitting the island of Taiwan irritated Chinese net users. https://t.co/SZX5KjXLXH https://t.co/hT3OBkVGOd 	2019-10-17
. @Dior issued a #Chinese apology after a staff member displayed a map of China that omitted the island of Taiwan at a recruitment event on Wed. Chinese netizens urge Dior to apologize on foreign social media platforms. https://t.co/PzVkiMpd7l https://t.co/yATFBtwqHQ 	2019-10-16
#Chinese net users praise Christian @Dior's sincerity, as the brand immediately said Thur the individual staff doesn’t represent the brand’s stance and it will seriously deal with the person who in a campus recruitment talk showed a map of #China without the island of #Taiwan. https://t.co/XwAut2RSzM 	2019-10-16
President Xi sent strong warning to “anyone attempting to split China” during #Nepal visit on Sunday, a diplomatic warning to not only #Tibetan separatists, but also other separatist forces in #Xinjiang, #Taiwan and #HongKong, experts said. https://t.co/MtFVfghDvW https://t.co/htMb9UGdcX 	2019-10-13
Due to deteriorating cross-Straits relations, the number of Chinese mainland tourists to #Taiwan plummeted to only 3,470 per day during the Golden Week holiday, just one third of the number in previous years, reaching an 11-year low: Xinhua https://t.co/gAdY8gftXB 	2019-10-11
#环球时报Editorial: In the context of Taiwan's current condition and the cross-Straits situation, Tsai's speech is malign and ridiculous. https://t.co/9bzi91FcvE https://t.co/J3QpOJIlSy 	2019-10-10
A Chinese netizen has posted an example of the Butterfly Effect on Sina Weibo, in which a murder in the island of Taiwan has fluttered through time and led to the cancellation of #NBA exhibition games in the Chinese mainland. https://t.co/9CgolBHa6b #HongKong https://t.co/gfp52ScTcw 	2019-10-09
The results of China-Solomon Islands cooperation will show that “a community with a share future for mankind” is not an empty promise and serve as a model to countries that still keep “diplomatic ties” with the Taiwan island: Chinese experts https://t.co/KEg5ixkVP6 https://t.co/JVM1HslGCW 	2019-10-08
Tourists go sightseeing in Ali Mountain in Taiwan, SE China https://t.co/bY7B6CKdc2 https://t.co/l8EkcsSiAa 	2019-10-08
#Update: Four deaths and two missing after a bridge collapse on Tuesday in Yilan, the island of #Taiwan. An oil tank truck fell on the wharf and hit fishing boats following the collapse. https://t.co/5wOjUvAeKv 	2019-10-02
#China70Years Floats of Xinjiang Uyghur Autonomous Region, Tibet Autonomous Region, Hong Kong and Taiwan appear in civilian parade https://t.co/ZtAqG0KUxT 	2019-10-01
Taiwan's economy continued to show signs of sluggishness in August as indicated by the latest index gauging the business climate on the island. 	2019-09-30
#DeniseHo got red paint splashed during an anti-Beijing parade held on the island of Taiwan on Sunday. Collusion between separatist forces in Taiwan and HK will only cause instability and conflicts. https://t.co/u4WF3BNSWA https://t.co/Xww0bbaVDU 	2019-09-29
#China and #Kiribati restored diplomatic ties on Sat after Kiribati cut "diplomatic ties" with Taiwan. It will be an irreversible trend that more countries will sever "diplomatic ties" with Taiwan and acknowledge the one-China principle, analysts said. https://t.co/ay2RNkDZQK https://t.co/Hv3WrEbADk 	2019-09-27
#BREAKING: #China formally resumes bilateral ties with #Kiribati on Sat after the Pacific island state severed “diplomatic ties” with the island of #Taiwan on September 20. https://t.co/ETLYyMjCMm 	2019-09-27
The consecutive moves by US congressional committees to approve #HongKong and #Taiwan acts are blatant interference in China’s domestic affairs and should be viewed against the backdrop of overall China-US confrontation. https://t.co/LOBnZD2uva https://t.co/7WNbQBKCsA 	2019-09-26
#Chinese State Councilor Wang Yi met #Kiribati's foreign minister on the sidelines of the #UN general assembly, saying China welcomes and appreciates Kiribati's correct decision to cut ties with the island of Taiwan and resume ties with China. https://t.co/GzFyBD1KLS https://t.co/nJE8eUrG0K 	2019-09-26
Against the increasingly obvious comparison in strength between China and the US and between Taiwan and the mainland, there might be a day when Taiwan loses all its "diplomatic allies" if it refuses to change. https://t.co/Od4woFvMIj https://t.co/vOHLFdC0JX 	2019-09-25
#Taiwan-based airlines free to choose whether to use new Beijing airport: spokesperson https://t.co/dp2ehFxPru https://t.co/78PCaGmbIs 	2019-09-25
#ChinaDefense China held a launch ceremony for its first Type 075 amphibious assault ship in Shanghai on Wednesday, a move that sends a stern warning to Taiwan secessionists and opposing foreign forces, experts said. https://t.co/zLClwedLRw https://t.co/giVadzyhlb 	2019-09-24
China Eastern Airlines will put into operation 200 large- and medium-sized aircraft at the #BeijingDaxingInternationalAirport to fly to America, Europe, Oceania, Southeast Asia, Japan and South Korea, and China's Hong Kong, Macao and Taiwan. https://t.co/Gli8nXaQnS 	2019-09-24
#Solomon Islands establishes diplomatic ties with #China, a decision that acknowledges the one-China principle. Observers forecast the move will stimulate a domino effect among those in the Pacific that still maintain ''diplomatic relations'' with #Taiwan. https://t.co/u5wNE3uvYW https://t.co/RmGZflAnmK 	2019-09-21
#环球时报Editorial: In the globalization era, #Taiwan's financial assistance has become less attractive to the smaller nations as the Chinese mainland-proposed Belt and Road Initiative expands coverage. #Kiribati https://t.co/GvU8ge3xn0 https://t.co/9oy1fbJdYi 	2019-09-20
#Kiribati became the second country to break ties with the island of #Taiwan in less than a week, with observers predicting that more nations from the Pacific would cut ties before October. https://t.co/GzFyBD1KLS https://t.co/U3PJnow4E6 	2019-09-20
Ma Xiaoguang, spokesperson for the office, said the unreasonable accusations of Taiwan's #DPP against the #Kiribati government are inconsistent with what they had said in Kiribati in the past, and they are extremely disrespectful to the country and its people. https://t.co/3yS7BQ0HA2 	2019-09-20
#环球时报Editorial: The more “allies” #Taiwan loses, the smaller space there will be for Taiwan in the international community to pretend as a “country.” This is a warning that “Taiwan independence” leads nowhere. https://t.co/GvU8ge3xn0 https://t.co/K6NZegUx19 	2019-09-20
China highly appreciates the decision of the #Kiribati govt of recognizing the one-China principle and severing "diplomatic relations" with the #Taiwan Island: FM https://t.co/USjMWInik4 https://t.co/0PYW0AERz7 	2019-09-20
Kiribati is the second country to cut "diplomatic relations" with #Taiwan within a week after Solomon Islands, leaving Taiwan with 15 remaining "diplomatic allies." https://t.co/xbvsjmCth7 https://t.co/CtQCf09TIF 	2019-09-20
#BREAKING Kiribati severed 'diplomatic ties' with #Taiwan on Friday: Taiwan media https://t.co/L1GchRUAAz 	2019-09-20
The #Solomon Islands' decision to cut diplomatic ties with the island of #Taiwan may attract more Chinese mainland investment and help the local economy, experts say. https://t.co/7ugWtPDGG4 https://t.co/15eY0N7RuV 	2019-09-19
#Taiwan’s so-called aid to the #SolomonIslands cannot match what the Chinese mainland can offer, such as the #BeltandRoad Initiative, as well as rich experience with comprehensive theories in #eradicatingpoverty: commentator https://t.co/XRYYdrZgnc https://t.co/b38vdQIVSy 	2019-09-19
Instead of raising pigs and bees, what the #Solomon Islands really need is help with modernization, which #Taiwan cannot offer https://t.co/XRYYdrZgnc https://t.co/4hEEydKZiY 	2019-09-18
The #Taiwan authority exaggerated its previous assistance to the #Solomon Islands while the latter announced it was cutting ties with Taiwan https://t.co/XRYYdrZgnc https://t.co/r1DfbSjwLF 	2019-09-18
Late Tuesday, the BNP Paribas altered its reference of #HK and #Taiwan as Hong Kong SAR and Taiwan, China. But it continues to list #HK and #Taiwan alongside China on its English-language website.  https://t.co/Rvu7QPS7th https://t.co/AOBIRrBDTR 	2019-09-17
#BNPParibas late Tuesday altered its reference of #HK and #Taiwan as Chinese netizens called for a boycott of the bank and demanded that it be put on China’s unreliable entity list, after the bank mislabeled Hong Kong and Taiwan as “independent countries.”https://t.co/Rvu7QPS7th https://t.co/N5pkJComYN 	2019-09-17
China's island of #Taiwan and #SriLanka have attained their observer status in the Asia Pacific Security Association (#APSA), in addition to its 13 member countries and regions including South Korea, Thailand, and China's Macao SAR. https://t.co/xHO1628vCg 	2019-09-17
China praises Solomon Islands for cutting ties with #Taiwan island https://t.co/faOWmRQj7z https://t.co/o6LA80XB4j 	2019-09-17
China's #Taiwan Affairs Office praised the Solomon Islands after the country severed diplomatic ties with the island of Taiwan on Monday, saying that the decision will benefit the country's people and the "One China Principle" that the country sticks to an overwhelming trend. https://t.co/eeQQ8lTGjd 	2019-09-17
#BNPParibas responds to mislabeling #HK and Taiwan on its website: we already use the term 'locations' on our websites and fully take into account the status of #HongKong SAR, Macau SAR and #Taiwan as regions of China . #香港https://t.co/Rvu7QPS7th https://t.co/eu72a8D7M9 	2019-09-17
More countries in the #SouthPacific may join the #SolomonIslands in cutting ties with #Taiwan, analysts predicted. https://t.co/7K0rbXcFfr https://t.co/vgKbMdlb7F 	2019-09-17
#China has been playing a significant role in all aspects of the global economy and politics. There is no reason for any normal country to stand opposite China. #Solomon #Taiwan (Photo: IC) https://t.co/NYgNGFECyM https://t.co/IElWFU2UuP 	2019-09-16
#TerryGou's withdrawal from 2020 #Taiwan leadership elections a positive development for #KMT solidarity: experts (Photo: VCG) https://t.co/lvelnJEkS9 https://t.co/JPtWYtWEvi 	2019-09-16
#BNP Paribas lists China's Taiwan Island and the Hong Kong Special Administrative Region as separate countries on its website, alongside China, sparking widespread outrage on China's social media platform and netizens are calling for a boycott. https://t.co/HVf9FMJNSI 	2019-09-16
The #Solomon Islands' government voted to cut ties with #Taiwan, a move that observers believe is a blow to Taiwan secessionists and meets the general trend of recognizing the one-China principle in the international community https://t.co/7K0rbXcFfr https://t.co/BDgMhdPoez 	2019-09-16
#TerryGou’s withdrawal from the #Taiwan regional leadership election could unite the #KMT and support Han Kuo-yu as the party’s sole candidate to beat incumbent #TsaiIngwen: Zhang Wensheng, an expert on Taiwan affairs (Photo: VCG) https://t.co/F3aVJMrYUD https://t.co/sCm21Dfr2f 	2019-09-16
#环球时报Editorial: It is a general trend that #Taiwan will continue to lose its existing “diplomatic allies” and may even have no ally at all.https://t.co/NYgNGFECyM https://t.co/GTrMfb3Q8S 	2019-09-16
China said it highly appreciates the #SolomonIslands’ decision to cut the “diplomatic ties” with the island of #Taiwan. (File Photo: VCG) https://t.co/xbvsjmU4FH https://t.co/PKSS1mnrUu 	2019-09-16
Foxconn founder #TerryGou announced on Monday that he will not run next year's #Taiwan regional leadership election: media reports https://t.co/c5kzcKC9A0 https://t.co/0nrSIB8U9Y 	2019-09-16
Building ties with Chinese mainland a trend for Solomon Islands, say observers. Apart from the Solomon Islands, Taiwan has 16 "diplomatic allies." https://t.co/7K0rbXug6Z 	2019-09-16
#Breaking Solomon Islands decided to break its diplomatic ties with the island of Taiwan and connect with Beijing: CNA https://t.co/hoafYtWmkM 	2019-09-16
#BREAKING Lee Meng-chu is under investigation for suspected involvement in crimes jeopardizing state security, according to the Taiwan Affairs Office of the State Council. Lee is a resident in #Taiwan and reportedly entered #HongKong three weeks ago. https://t.co/HiHnvb1ufl 	2019-09-10
The Democratic Progressive Party and Taiwan secessionists have been creating "green terror" and "chilling effects" by trying to fan hostility across the Straits, which will strip Taiwan residents of their basic rights: spokesperson of Taiwan Affairs Office of the State Council https://t.co/AcRXOfzr0h 	2019-09-10
Among the world's top 500 firms in 2018, 80 percent that mark the geography of China's #HongKong, #Macao or #Taiwan on their official sites or their apps' China maps, have wrong or inappropriate referencing of the three regions: research https://t.co/AlGz6NaoIN https://t.co/xfucVJ3Dp8 	2019-09-10
How much mainland business for the Taiwan #IVF industry was allowed to recover by Beijing would likely depend on the results of the #2020TaiwanElection: industry employees #Taiwan (Photo: VCG) https://t.co/sQYQPNJ7iI https://t.co/PFK7ON5WWY 	2019-09-10
#Taiwan in vitro fertilization (#IVF) biz suffers a sudden decline after mainland individual trips to the island suspended. 	2019-09-09
Video: There are more opportunities in the Chinese mainland than in #Taiwan, said Wang Wanru, a lecturer in Sichuan University. Wang used to represent the Chinese Taipei Youth Team and competed with Japanese table tennis player #FukuharaAi. https://t.co/tPOMy34pS2 	2019-09-08
After the trade issue, the next card the #US is to play is #HongKong and #Taiwan affairs. https://t.co/lPoHQEWRBa https://t.co/P7ZLwVMSqR 	2019-09-08
#ChinaDefense The Chinese People's Liberation Army (PLA) recently conducted joint land assault exercises featuring army, navy and air force in waters near the island of Taiwan. https://t.co/21rqGf32OY https://t.co/JLjgcXSLLZ 	2019-09-08
Net users flood Taiwan-based author Lung Ying-tai's Facebook page, criticizing the essayist for glorifying #HK rioters and inciting conflict between HK and mainland. https://t.co/hljY8xvyaa https://t.co/O9hijS8DqB 	2019-09-05
Some #Taiwan politicians may think it's a big win to receive #JoshuaWong to the island, but they are actually receiving a huge "atomic bomb" that will explode and destroy them, said net users. (Photo: AFP) #HongKong https://t.co/LTcMv1dmug https://t.co/e4ygLGB8H3 	2019-09-05
The visit of #JoshuaWong to the island of Taiwan was mocked and blasted by net users, who called Wong a "political clown" and urged residents of Taiwan to see the nature of his secessionist activities. https://t.co/LTcMv1dmug https://t.co/M1QyJiWW9r 	2019-09-04
US accountable for all Taiwan arms sales consequences: spokesperson https://t.co/7U2wpEidFe https://t.co/1cwJV5mUKA 	2019-08-30
Artists from #HongKong, #Macao and #Taiwan who love the country and wish to safeguard the "one country, two systems" principle will attend the Oct 1 gala to celebrate the 70th anniversary of #PRC's founding. #70YearsOn https://t.co/m53MhsekMT 	2019-08-28
Visitors play at a beach in Penghu, southeast China's #Taiwan, Aug. 27, 2019. 	2019-08-28
#EY said it has revised its categorization method in the area of “country/region” for related lists in its internal system after #HongKong, #Macao and #Taiwan were found listed as “countries” independent of China in the geography search. (Photo: IC) https://t.co/nIQAPjNy7G https://t.co/lqjVjbvgOf 	2019-08-26
The Chinese army has strong determination, sufficient confidence and full ability to defeat any foreign forces' support of #Taiwan secessionists: spokesperson for Ministry of National Defense, responding to the US' $8 billion arms sale to #Taiwan. https://t.co/aUcw6GUF7Z https://t.co/UdndHKM8cy 	2019-08-23
Foreign firms @hsbc @fedex @Citi that hurt China's national interests in technology, Hong Kong and Taiwan, should take a note. China's "unreliable entity list" is imminent, Chinese officials say. https://t.co/YXf5lJz9YX https://t.co/yCPCI7CQbH 	2019-08-22
Mainland enjoys huge military edge despite jet sales, says expert (Photo: AFP) #China #Taiwan #armsale https://t.co/aUcw6GUF7Z https://t.co/aXwOlznHWj 	2019-08-22
Tsai Ing-wen aims to prove 'obedient, useful' to #US (Photo: AFP) #TsaiIngwen #Taiwan https://t.co/P78gw4GQzc https://t.co/L38ToE5hDT 	2019-08-22
#环球时报Editorial: #Taiwan's major #armspurchase could probably bring the island greater risks instead of security. #US https://t.co/OJtMuffDfh https://t.co/gnItD9qQmx 	2019-08-22
#环球时报Editorial:  If the #Taiwan authorities are bent on their wrong way, the mainland will increase military pressure on the island.  https://t.co/OJtMuffDfh https://t.co/vnSFNOEtdS 	2019-08-21
#Taiwan's ‘black hands’ working to stir discontent: analyst https://t.co/P78gw4GQzc #HongKong #香港 https://t.co/2gluCYV6K8 	2019-08-21
The #Trump administration’s approval of #F16 sales to #Taiwan could be the heaviest-ever test of #ChinaUS relations, amid #tradewar: observers https://t.co/aUcw6GUF7Z @realDonaldTrump @StateDept @USASAC https://t.co/oouMYJ9GUE 	2019-08-21
China will take all necessary measures to safeguard its interests including imposition of sanctions on US firms participating in weaponry sales to #Taiwan: Chinese FM https://t.co/X2YT6KfcjS 	2019-08-21
China is mulling new rounds of military drills and imposition of economic sanctions on the US after the US on Tuesday approved the sale of $8 billion F-16V fighter jets to the island of #Taiwan: experts https://t.co/qfnRqa95tT 	2019-08-21
China on Monday urged the United States to immediately stop its planned arms sales to Taiwan and cease military contact with #Taiwan, saying otherwise, the US side will have to bear all the consequences. https://t.co/YfMJe3kllU #ChinaUS https://t.co/zdrZkllh8o 	2019-08-20
China will take necessary measures to safeguard its national interest if the US insists on selling #F16V fighter jets to the island of #Taiwan. All consequences are for the US to bear: Foreign Ministry spokesperson Geng Shuang https://t.co/yseMfDvObx https://t.co/LJw4HxdQct 	2019-08-19
The #US intends to add more unstable factors to the #TaiwanStraits to pin #China down in the game between the two countries and US arms companies will also earn large amounts of money from the #ArmSales. #Taiwan (Photo: AFP) https://t.co/yseMfDvObx https://t.co/rWuofUS9Yh 	2019-08-19
Mainland's #Taiwan affairs office warned the island's pro-independence party #DPP to stop meddling with #HongKong affairs or indulging criminals in any form following DPP's announcement to offer "humanitarian support" to Hong Kong. https://t.co/9CdnMrr9dn 	2019-08-19
A customer service representative of #GlobalBlue claimed that China's island of Taiwan is "an independent country," which triggered outrage among Chinese consumers. The company may face potential boycott in China. (File photo: IC) https://t.co/IiTmrou3DU https://t.co/UiAtyo6BTD 	2019-08-18
Scenery of rocks near Yehliu Geopark in SE China's Taiwan https://t.co/8hoPu6DCzq https://t.co/hFpO2Nivg7 	2019-08-18
The US' potential sale of F-16V fighter jets to the island of #Taiwan is a serious provocation that may lead to strong responses from China, including further military drills and economic countermeasures: experts (Photo: AFP) https://t.co/yseMfDvObx #ChinaDefense https://t.co/A5yuMhv0JB 	2019-08-18
China lodges solemn representations against US arms sales to #Taiwan. US side has seriously violated the one-China principle and the three China-US joint communiques, especially the Aug. 17 communique, said FM. https://t.co/yG21BLK2Eg https://t.co/AFQd1GiUyA 	2019-08-16
#Taiwan financial expert Edward Huang receives boxes of #pickles from the #Chinese mainland after mocking mainland residents, saying they are too poor to afford pickles. https://t.co/POImwrjRMj https://t.co/TPe3kOthLe 	2019-08-16
#BREAKING: China on Friday opposed US arms sales to Taiwan and lodged solemn representations to the US side. https://t.co/1k46UImJC9 https://t.co/ZVo4YeCNQ8 	2019-08-16
@EYnews The Taiwan question is about China's sovereignty and territorial integrity. The US should recognize the sensitivity and seriousness of this question and stop arms sales to Taiwan; otherwise it will encounter a strong response from China and will have to shoulder the consequences https://t.co/VWwSXlvUEO 	2019-08-16
.@EYnews China strongly opposes US sales of F-16V fighter jets to the island of #Taiwan, and has already lodged a solemn representation to the US on this matter: FM https://t.co/F28p7DLGzK 	2019-08-16
International companies, innocently or intentionally, mislabled Hong Kong, Taiwan and Macao regions as countries, should be critisized as they had promoted the wrong idea of the Chinese territory worldwide: expert https://t.co/nuNpZkU1mm @swarovski @Coach @givenchy https://t.co/R5Hh33fB6D 	2019-08-13
The #DPP of #Taiwan has played a disgraceful role in #HK's current situation. The DPP should stop interfering with #HK's affairs, or it will backfire: Taiwan Affairs Office of the State Council #香港 https://t.co/d60ONrDblH 	2019-08-13
Chinese singer and #EXO member #ZhangYixing’s studio announced Tuesday to cancel contract with #Samsung after Zhang’s studio found the brand lists China, #Taiwan and #HongKong without clearing the latter two as China’s regions on its website. @layzhang https://t.co/mjbDJDLPgS 	2019-08-13
#HongKong and #Taiwan are China’s territories. If a foreign company doesn’t know this, it should get out of China: Chinese consumer @Versace @Coach @givenchy @ASICS_JP (Photo: People's Daily Sina Weibo account) https://t.co/ZwrFgXVQa8 https://t.co/fJPuadfHrG 	2019-08-13
