tweet	date
Chief Executive of China's #HongKong Special Administrative Region (#HKSAR) Carrie Lam promised on Tuesday that the government will make maximum efforts to build a dialogue platform with the public https://t.co/P99V8jLkyt 	2019-08-27
China strongly opposes the #G7 statement on #HongKong, FM spokesperson said Tue, reiterating that HK affairs is China’s internal affairs and no outside force has the right to interfere. https://t.co/obcQWUNTvV 	2019-08-27
Western countries are taking advantage of the situation in #HongKong to stir up tensions in the city and incite confrontation against the Chinese government: Prof. Aleksey Maslov from Russian Higher School of Economics Research University https://t.co/9ZoBZyncfY 	2019-08-27
Watch this video and find out why a #HongKong police officer responded with a warning shot on Aug 25 when radical protesters clashed with police. https://t.co/9xy5nw2OKd 	2019-08-26
Protests turned violent on Sunday in Tsuen Wan in the western New Territories of Hong Kong as radical protesters hurled petrol bombs at police officers and brutally assaulted them. Some 15 police officers were injured after they were attacked by rioters. https://t.co/ocwqqPLzLk 	2019-08-25
Chief Executive of #HongKong Special Administrative Region Carrie Lam on Sat called for dialogue, pointing out that "the continued confrontation is not the way out." Lam stated that it's important for the whole society to work together through #communication. https://t.co/AtIWbtiftC 	2019-08-24
Shenzhen police on Sat released the staff of UK consulate in #HongKong as scheduled. According to police, the staff had confessed to his violations against Chinese law and undergone a 15-day administrative detention https://t.co/pShk1EFyww 	2019-08-24
Ex-Britain MP George Galloway says #HongKong is not UK's business, and people in Hong Kong should be proud to be Chinese 🇨🇳🇭🇰❤️ (video via @ChinaDaily) https://t.co/R4vsQSYzU2 	2019-08-24
Some radical #HongKong protesters vandalized public peace and facilities at #KwaiFong station on Friday night, spray-painting insulting words on the walls of the control room, even urinating nearby and sticking sanitary pads on the window (Photos/@globaltimesnews) https://t.co/imZwigl5l6 	2019-08-23
Hong Kong extended an interim injunction at the #HongKong International Airport on Friday amid calls for further disturbances in the coming weekend https://t.co/Au2ulZ1O6q 	2019-08-23
China respects the decision of the Canadian consulate in #HongKong to suspend local staff travel to the mainland, FM spokesperson said on Fri, adding, but one should be extra careful if there is an ulterior motive and China always respects legal rights. https://t.co/tUBVYZGtLn 	2019-08-23
Many key players in #HongKong’s banking sector, including HSBC, Standard Chartered, and Bank of East Asia, condemned the months-long radical protests for the first time in local media on Thursday. https://t.co/N3LC2T88Td 	2019-08-23
Starting from June, the private information of 1,614 police officers and their families has been leaked online without their consent, #HongKong’s Cyber Security and Technology Crime Bureau said on Thur. https://t.co/dNwDUO9rBI 	2019-08-22
#Opinion: Pence's #HongKong threat will not intimidate China. https://t.co/V93M9GdNdW https://t.co/QVDftdsoKu 	2019-08-22
Violence takes a toll on #HongKong's tourism industry, which has turned into a chilly winter due to the unrest. In the June-July period, average earnings for tourism workers plunged by 74%, while the number of tours in Hong Kong fell 74% on average: survey https://t.co/VK0AyGf0OT 	2019-08-21
Police, a symbol of law, are defenders of society and should never be treated as enemies, Hugh H. Mo, a former NYPD deputy police commissioner told Xinhua, calling the situation in #HongKong police “peculiar” and saying police-civilian ties are under challenge. https://t.co/BiXV6huGfr 	2019-08-21
China’s FM spokesperson on Wed confirmed the 15-day detention of a staff with the UK consulate in #HongKong for violation of China’s Public Security Administration Punishment Law, and called on the UK to stop meddling with China's domestic affairs. https://t.co/r0lBP1Eaoq 	2019-08-21
It's reasonable for Chinese media to tell the country's story via overseas social media. "Why the information has to be called negative or wrong?" Chinese FM spokesperson said on Tue, after Twitter and Facebook blocked some accounts that exposed violence of #HongKong protests https://t.co/0Paz98gNeN 	2019-08-20
Why did some overseas Chinese take to streets to shout out “One China?” How do #HongKong protesters actually think about “#OneChina” and HK police? A London-based vlogger shared what he saw during the rally on Aug 17. (Video courtesy of Joseph MA) https://t.co/LVmSVWnsBZ 	2019-08-19
#HongKong to establish a dialogue platform to enhance communication between govt and protesters, which is a responsible step toward addressing the concerns: HK chief executive Carrie Lam https://t.co/tP423zAWHr 	2019-08-19
The Chinese mainland warned Taiwan's DPP authority to stop interfering in #HongKong affairs and its connivance towards the criminals, said State Council Taiwan Affairs Office spokesperson on Mon. "Such acts would make #Taiwan a haven sheltering criminals" https://t.co/ekLpmcEg2s 	2019-08-19
It is justifiable and reasonable for overseas Chinese to rally against violence in #HongKong and support HK govt and police, FM spokesperson said Mon, calling on Chinese nationals to observe foreign laws and related countries to protect Chinese people's lawful rights https://t.co/LHMYxyfIn6 	2019-08-19
Don’t be fooled by US double standards! @SpeakerPelosi called the radical protests in #HongKong “a beautiful sight to behold,” yet the Portland protest in the US was “dangerous and volatile” and the city vowed to enforce the law if people commit violence. https://t.co/hWhm7SWgWE 	2019-08-19
#HongKong 's future lies with China, not the West and one of the biggest problems of HK is the huge ignorance about China: Martin Jacques, a senior fellow at Cambridge University, in an exclusive interview https://t.co/tZIg98OLo2 https://t.co/GlnHnlfwI5 	2019-08-19
"How absurd it is to support 'freedom' by destroying #HongKong?!" Let's hear what an elder Hong Kong local says to violent protesters. https://t.co/oOMVnFdebu 	2019-08-18
China is gravely concerned and strongly opposed to the EU's meddling in #HongKong affairs, said a spokesperson of the Chinese Mission to the EU on Sun, in response to a statement from EU's top diplomat, reiterating that Hong Kong affairs are purely China's internal affairs. https://t.co/8vbH7VKiAR 	2019-08-18
Some 180 #HongKong policemen were wounded in the mission of maintaining public order after attacked by violent protesters for the past 2 months, said Hong Kong SAR Government spokesman, expressing full support for the police to enforce the law and appealing for peaceful actions. https://t.co/HAQ4deGcFI 	2019-08-18
The Airport Authority #HongKong on Sun announced an ongoing internal investigation to find out if its staff have been involved in improper conduct of disclosing operational and security details when protests occurred, and said will deal with it seriously without tolerance. https://t.co/LR1Xlyw2Nd 	2019-08-18
A Letter To My Child: Dear child, whenever you feel depressed, remember you are not just the proud child of a policeman, you also need to work hard to be an upright person. Your dad and I will always be there to safeguard you and #HongKong. https://t.co/tjHJQVyX3L https://t.co/4hESdEyf43 	2019-08-18
The Hong Kong SAR's government on Sat denounced the illegal acts of protesters who deviated from an approved march route issued by the police and wreaked havoc in major business areas of the city, which has challenged the rule of law in HK and breached public peace. https://t.co/cnbsSy46EB 	2019-08-17
Chinese students rallied in #London Saturday noon local time to voice their support for China and the Hong Kong Special Administrative Region (HKSAR) government. https://t.co/ZAYvBedfzM 	2019-08-17
"Anti-violence!", "Save Hong Kong!" Over 470,000 people gathered on Saturday in a rally held at Tamar Park, Admiralty of #HongKong, to voice out their demand for peace and stability in Hong Kong. https://t.co/LdNNm9IpgD 	2019-08-17
Hello, dear #HongKong ❤️ https://t.co/6ulzkdIJ4E 	2019-08-17
🇨🇳❤️🇭🇰 Hundreds of Chinese nationals in Sydney, #Australia on Sat rallied to show support to #HongKong police and call to stop violence and riots in the Chinese SAR. 💪🏻(Photos via China National Radio) https://t.co/vCqQiHiLYZ 	2019-08-17
#TrendingInChina: A #rap flow produced by CD Rev, a Chinese rap crew, busted open how Chinese millennials look at the so-called democracy behind riots in #HongKong 🇨🇳🇭🇰❤️ https://t.co/ft09dJNvpL 	2019-08-17
@hkpoliceforce arrested a suspect who attacked @globaltimesnews reporter Fu Guohao at #HongKong airport on Tue. The suspect was one of the rioters holding a US flag who chased Fu when he was taken to an ambulance. https://t.co/G0BcpbLAnZ 	2019-08-16
The Big Four accounting firms -- KPMG, Ernst &amp; Young (EY), Deloitte and PricewaterhouseCoopers (PwC) -- released separate statements on Friday to voice their opposition against recent violence and illegal acts in Hong Kong. https://t.co/FiLttlcPqC 	2019-08-16
What a shame that Chinese-American actress Liu Yifei is being attacked for her support for #HongKong police https://t.co/78bOmERsbe https://t.co/wMZv888MiY 	2019-08-16
China’s Hong Kong SAR gov't on Thur announced a $2.4-billion package of measures, including waiving 27 groups of government fees and charges for one year, to support enterprises and relieve people’s financial burden. https://t.co/C34bHhU4u7 	2019-08-16
Chinese FM Commissioner Office in HK on Thur criticized @WSJ 's comments on #HongKong situation as irresponsible, full of "ignorance, prejudice and arrogance," lodging stern representations and expressing strong disapproval and opposition https://t.co/wxGYHEqhrV 	2019-08-16
#HongKong’s richest man, 91-yr-old Li Ka-shing, has come off the sidelines to voice opposition against the violent protests, with his words: “Love the Chinese mainland and love Hong Kong” making headlines in Hong Kong this Friday. https://t.co/xcfjZ77pm7 	2019-08-15
Five people, aged between 20 and 22, have been arrested on suspicion of insulting the Chinese national flag in #HongKong on Aug 3, HK media reports. https://t.co/ff4CMfK7TM 	2019-08-15
748 people have been arrested during a series of violent protests since June 9, #HongKong police said on Thursday https://t.co/n35KtZHWVG 	2019-08-15
#Hongkong police on airport #violence: Officer drawing pistol is correct and lawful. https://t.co/NxN2lF1BYn 	2019-08-15
.@HillaryClinton has called for support of the rioters in Hong Kong. Let's see what happened when she "supported" Syria, Libya, Yemen, Iraq. https://t.co/dAZcuqkljO 	2019-08-15
It’s wrongful and unlawful that some external forces refer to the Sino-British Joint Declaration to explain the recent #HongKong protests, as it includes no right that endows Britain to interfere in Hong Kong affairs: Commissioner of Ministry of Foreign Affairs in the Hong Kong. https://t.co/vuKBgOFk3B 	2019-08-15
Over 56,000 #HongKong residents petitioned in an online signature campaign calling to restore law and order. The prime demand is to support the HK govt and police to take decisive actions against any unlawful, bullying, vandalizing, and riotous acts. https://t.co/iBWqpYLHbS https://t.co/jCV58tqosM 	2019-08-15
How the world has reacted to #HK radical protests: 	2019-08-15
#HongKong-based airline @cathaypacific on Wed announced it fired two pilots after suspending them over involvement in radical protests. One pilot was arrested for joining violent riots in July, and the other was charged for misusing company info when operating a flight on Tue. https://t.co/Tuqx8fS0rX 	2019-08-14
Op-ed: Is the US to blame for what is going on in #HongKong? https://t.co/rz16g59Fvw https://t.co/gzllzB24OW 	2019-08-14
What really happened on Tue at #HongKong International Airport? https://t.co/wbhQcRmnZg 	2019-08-14
Hong Kong court Wed issued interim injunction order, prohibiting protesters from staying at the Hong Kong International Airport, after the aviation hub was paralyzed for two days since Monday. https://t.co/ILh7yd4mtH 	2019-08-14
The #HongKong International Airport resumed operation on Wednesday after chaos and flight cancellations caused by protesters https://t.co/dXSKA4iXNn 	2019-08-14
Rodong Sinmun, the #DPRK’s official newspaper of the ruling Workers’ Party of Korea, said in a commentary on Tuesday that the country fully supports China’s move to safeguard its territorial integrity and criticized Western forces for interfering in #HongKong affairs. https://t.co/XJmbOrL6rq 	2019-08-14
Some US politicians’ actions to stir up riots in #HongKong shows that they are the backstage manipulator of the extreme violence, the HK commissioner of the Chinese foreign ministry said on Wed. https://t.co/ykjLzZb7xx 	2019-08-14
The riots by #HongKong radical protesters on Tue were no different than terrorist acts, the Liaison Office of the Central People’s Government in #HKSAR said on Wed, condemning and calling the riots unlawful, uncivilized, and savage. https://t.co/S9eUiN2uFc 	2019-08-14
"It's you that caused all the stress and all the fight." "We all want to go back home." A large group of foreign tourists rebuked the rioters after they had been stranded for hours at the airport in #HongKong. https://t.co/AQklTWTk6G 	2019-08-14
The Chinese mainland on Tue warned Taiwan’s Democratic Progressive Party (#DPP) authorities to keep their hands off #HongKong. Ma Xiaoguang, a spokesperson for the State Council Taiwan Affairs Office, made the remark following recent comments by DPP Chairman Cho Jung-tai. https://t.co/Yr2yDoCMaV 	2019-08-14
.@globaltimesnews reporter Fu Guohao said “I love Hong Kong” before he was carried away for medical care after he was beaten by rioters at #HongKong airport on Tue while he was performing reporting task. https://t.co/va9iHa768e 	2019-08-13
#HongKong’s airport authority on Wed said it has obtained an interim injunction to restrain people from unlawfully and willfully obstructing or interfering with proper use of HK International Airport, including demonstrations or protests in the airport beyond the designated area https://t.co/uxC86lAPW9 	2019-08-13
#HongKong airport has cancelled all remaining flights for a 2nd day amid ongoing protests on Tuesday https://t.co/p32FROTMWg 	2019-08-13
The purpose of ongoing #HongKong protests is to stir up panic and chaos, which is apparently not a response to the draft extradition bill, Dr. Michael Borchmann, a former German official, wrote in an article in European newspaper Nouvelles d'Europe. https://t.co/m6XoVwA51p 	2019-08-13
#HongKong-based carrier @cathaypacific said Mon that staff who "support or take part in illegal protests, violent actions, or overly radical behavior" would be barred from flights to the mainland and could be fired, and defended the "one country, two systems" policy https://t.co/bgplxssSyu 	2019-08-13
All violent acts must be stopped and order restored before the SAR falls into an “abyss,” as HK has already suffered and it will take a long time to fully recover from the illegal protests, #HongKong Chief Executive Carrie Lam said on Tue https://t.co/7qFMHCkOv1 	2019-08-13
#HongKong Int’l Airport responded on Tue it will implement flight rescheduling but it also warned flight movements would still be affected. Civil Aviation Administration of China #CAAC has now made arrangements to increase transit capacity for mainland bound passengers. https://t.co/XKQ9apzZ2a 	2019-08-12
#HongKong tourism has taken a nosedive over the past two months, with most people in the industry seeing an 80 percent income drop, and with 10 percent of the people in the industry grabbing nearly no income: survey https://t.co/sLQtVdu6sf 	2019-08-12
Op-Ed: #HongKong is not and shall not be the frontline of US and #China https://t.co/SWMFM071IE https://t.co/c5PZqxGvJ3 	2019-08-12
This is how “peaceful” protesters in Hong Kong expressed their voices: @hkpoliceforce found violent evidence unleashed by protesters during Sunday’s Causeway Bay demonstrations in #HongKong, including steel balls, daggers, hammers, and other lethal weapons to attack the police. https://t.co/1kBgK4wPYw 	2019-08-12
#HongKong radical protesters are showing signs of #terrorism, spokesperson of State Council Hong Kong and Macao Affairs Office said Mon, reiterating that restoring order and stopping violence and crimes are the most pressing issue for Hong Kong. https://t.co/oDwMS7QNNw 	2019-08-12
JUST IN: All flights to and from #HongKong later than 4pm local time have been suspended due to illegal assembly at the Hong Kong International Airport on Monday (file pic) https://t.co/qWAQV5XheL 	2019-08-12
US fashion brand @Coach apologized on Mon for major designing errors and stressed that it respects Chinese sovereignty and territory integrity after it was found listing #HongKong and #Taiwan as countries for its products and on its website. https://t.co/zKSdBvZIP4 	2019-08-12
Using airsoft grenade launchers to attack police is an act of terror, said Ronny Chan, chairman of the Superintendents' Association of #HongKong Police Force. Beyond petrol bombs, some radical protesters also carried collapsible military knives, according to Global Times https://t.co/Y1x0ABWJrq 	2019-08-11
AmCham in China called for "smoothly functioning" system of commerce in #HongKong, which is "fundamentally important" to business interests and helps HK maintain its reputation as a foreign investment destination, chairman told South China Morning Post https://t.co/WCh06TsBdH https://t.co/Ytbrcq2oAy 	2019-08-11
#UPDATE: One #HongKong police officer seriously injured as gasoline bombs were thrown at police at multiple locations in HK on Sun evening (Xinhua) https://t.co/zd8poC6ls7 	2019-08-11
Are the protests in #HongKong "peaceful"? (video: CCTV) https://t.co/HlGotyQRMj 	2019-08-11
#BREAKING: rioters threw petrol bombs at the police during Sunday's protests in #HongKong, causing injuries https://t.co/bBvIx0Zt7L 	2019-08-11
Italian luxury brand @Versace apologizes on Sunday for mislabeling China's #HongKong Special Administrative Region and #Macau Special Administrative Region as countries on one of its T-shirt designs https://t.co/V8Uyk2GXEu 	2019-08-11
A total of 9 police officers suffered multiple eye injuries recently as some protesters intentionally shone “laser beams” at them during protests, according to #HongKong Police on social media. https://t.co/J8UJRoVV5n 	2019-08-11
Several thousand protesters thronged into #HongKong airport on Fri without reporting with the police in advance, putting pressure on the airport and stoking concerns of passengers about delay or cancellation of their flights. https://t.co/nw0I0ninFR https://t.co/9mBbB4MOls 	2019-08-11
China urged UK to stop its interference in China's internal affairs, said Foreign Ministry Spokesperson Hua Chunying on Sat, when asked to comment on a call made by British Foreign Secretary Raab to Chief Executive Carrie Lam of the Hong Kong SAR on Aug 9. https://t.co/DJloP7tMGE 	2019-08-10
Fueling the fire #HongKong (Pic: ChinaDaily) https://t.co/pFeK6i4x1a 	2019-08-10
Protesters hold unauthorized rally in #HongKong airport, upset passengers. https://t.co/zeJkjn4S3F https://t.co/u1Pacn3439 	2019-08-10
I’m with you! Residents in China’s Hong Kong SAR on Friday gathered outside Hong Kong Police Headquarters and offered goods and blessing cards, including a cartoon depicting a police officer, to the people who protect them https://t.co/6aIuxmSJQF 	2019-08-10
Disgraceful acts of the mobs in #HongKong in the eyes of a reporter https://t.co/edIA4oyEq5 	2019-08-09
Is there a black hand behind the chaos and violence in #HongKong? https://t.co/0Z3OlRHMuo https://t.co/8df3moLd6c 	2019-08-09
Former deputy #HongKong police commissioner Alan Lau Yip-shing, who oversaw operations during the illegal “Occupy” protests, has been recalled from retirement to help deal with the ongoing protests in the region, the HKSAR govt said Fri. https://t.co/p00Cn07r3N 	2019-08-09
Numbers don't lie: Declining criminal cases in China’s Hong Kong Special Administrative Region and its rising rankings in different indexes show the feats of HK police after it returned back to motherland. https://t.co/yflqAx7B47 	2019-08-09
Only departing passengers with travel documents will be allowed in #HongKong airport terminals, authorities said Fri, as anti-government activists plot a three-day rally. https://t.co/gka4IpsJ4f 	2019-08-09
US @StateDept calling China a "thuggish regime" is blatant slander, exposes US gangster and hegemonic thinking: Chinese FM Commissioner's Office in #HongKong on Fri https://t.co/KzYpfibKgx 	2019-08-09
#Opinion: Time to stop violence and restore order in #HongKong https://t.co/YUdbCIagzy https://t.co/Lw4hMsa6C7 	2019-08-09
WATCH: This 30-second clip shows how "peaceful" protesters in #HongKong express their opinions https://t.co/SxOMj8AAV3 	2019-08-09
All rise for #HongKong police! The police delegate from Hong Kong, China, received overwhelming applause when they entered the stadium at the opening ceremony of World Police and Fire Games in SW China's Chengdu https://t.co/nAehvgCByT 	2019-08-08
A group of #HongKong residents gathered on Thur at a pier of the Victoria Harbor to express their reverence to the Chinese national emblem and flag. https://t.co/Zk1bSLFuPF https://t.co/khm2aF9zaP 	2019-08-08
Commissioner's Office of China's Foreign Ministry in #HongKong on Thur lodged stern representations with the US over the contact between #US Consulate General in Hong Kong and pro-HK independence forces, urging the US side to follow relevant laws and stop meddling in HK affairs. https://t.co/mxYrJWXTmJ 	2019-08-08
#HongKong police on Wed demonstrated how "laser guns" used by radical protesters can be an offensive weapon. 	2019-08-08
"Occupy" protester Joshua Wong admits meeting with US consulate-general staff in #HongKong after photo surfaces showing protesters with political unit chief. Wong said the meeting was about how the US can help the protesters and discourage local police, Ta Kung Pao reports https://t.co/vyrzaFDVdH 	2019-08-08
Hong Kong, Macao and Taiwan students traced their internship memories with the Internet and IT Industry Internship Program for #HongKong, #Macao and #Taiwan Undergraduates by Chinese mainland, as the program celebrated its 5th anniversary. https://t.co/uFYVEXwg8u 	2019-08-08
A Dream-Chasing Summer: Hong Kong, Macao and Taiwan students shared their fruitful experience they harvested during the internship in the internet and IT industry in the Chinese mainland. https://t.co/M8u8kxbOXp 	2019-08-08
A total of 589 people were arrested in connection with the weeks-long protests in #HongKong, a senior official confirmed on Wednesday https://t.co/ScnOjpA5Pg 	2019-08-07
The most pressing and overriding task of #HongKong is to stop violence, end the chaos and restore order, a central government senior official said on Wednesday https://t.co/WYPxvQbv2G 	2019-08-07
Cathay Pacific apologized on Wed for the release of #HongKong police travel information by some staff. A chat screenshot circulating online showed the airline info on the HK police football team and called on others to cause trouble for the police. https://t.co/gXu5DhmMtF 	2019-08-07
#PeoplesDailyComment: Data proves why #HongKong can’t bear the hurt of riot https://t.co/v1clcSSNIu https://t.co/SAR1jwGbLE 	2019-08-07
#HongKong is now facing “the most severe situation” since 1997, State Council Hong Kong and Macao Affairs Office director said Wed in a meeting in Shenzhen with representatives from central govt and HK. A similar meeting was held in 2014 after the “Occupy Central” movement. https://t.co/NhJTV36j2G 	2019-08-07
461 people have been injured in #HongKong riots, including 139 police officers. The strikes on Aug 5 also led to the cancellation of about 250 flights and the suspension of subway service for over 5 hours: spokesperson https://t.co/GUZ6V8WBau 	2019-08-06
Live: China's State Council Hong Kong and Macao Affairs Office briefs the media on the situation in #HongKong https://t.co/d5LyGvsoUe https://t.co/IQdhmBGOTk 	2019-08-06
#PeoplesDailyComments: #HongKong residents need to wake up to the seriousness of this situation and say "no" to the radical protesters and forces who want to destroy the "one country, two systems” policy.  https://t.co/YBMmPYSBtw https://t.co/XEkb8scUty 	2019-08-06
Hong Kong on Tue condemned the radical acts of protesters who on Mon tossed the national flag into the sea, blocked roads, and plotted attacks on govt bodies and police, saying their acts violated other people’s rights and damaged local economic activities. https://t.co/TiduNXJARr 	2019-08-05
Silent no more: As protesters paralyzed traffic in #HongKong on Monday, local residents were visibly irked by the protesters’ move to bring the city to a standstill and called them “rioters.” (via @globaltimesnews ) https://t.co/sh1kfzGzIA 	2019-08-05
420 people have been arrested for alleged public order offenses since June 9, #HongKong police said on Monday https://t.co/5ujV1LYu2G 	2019-08-05
At least 235 flights were canceled at #HongKong Int’l Airport on Monday, as a strike by #HKSAR transportation workers and others bring transport to a halt, according to aviation authorities at the airport.✈️✈️✈️ https://t.co/NEsUbygMqW 	2019-08-05
#HongKong is on the verge of a very dangerous situation; HK govt respects protestors’ rights to express opinions but they should also respect others’ rights, HK Chief Executive Carrie Lam said Mon, adding that an emergency mechanism has been put in place to deal with Mon strikes. https://t.co/mZu1BmqYuf 	2019-08-04
#HongKong police arrested 44 radical protesters for illegal assembly and possession of offensive weapons in the riots from Sunday to early Monday after the protestors set fires and attacked police with bricks and suspected corrosive substances, HK media reports. https://t.co/XkyZE4LAlQ 	2019-08-04
A spokesman for China's Hong Kong SAR government said on Sunday that recent protests in #HongKong have gone far beyond the limits of peaceful and rational protests for which the HKSAR government and general public will not condone under any circumstances. https://t.co/ecvti8sN2U 	2019-08-04
A central government spokesperson on Sunday strongly condemned the act of flinging the Chinese national flag into the sea by some radical protesters in Hong Kong. https://t.co/KqE0PZ9LwC 	2019-08-04
Hong Kong society strongly condemns some black-clad radicals' act of flinging Chinese national flag into sea on Sat, calling on the government of the Hong Kong SAR to hold the perpetrators accountable. The flag was re-raised by a dozen of Hong Kong citizens on Sunday morning. https://t.co/67aIQP9ymE 	2019-08-04
Some 90,000 Hong Kong residents rallied to denounce violence and support police force at Victoria Park on the Hong Kong Island on Saturday afternoon, demanding restoration of peace and normality to society. https://t.co/RnYXsM24V1 https://t.co/s7DkAOtU4U 	2019-08-03
Rallies and protests have dented retail and tourism in #HongKong, with the overall hotel occupancy rate dropping about 2 percent and a total retail sales in June decreased by 6.7 percent compared with that in 2018, according to reports. https://t.co/hRZHsRFeIU 	2019-08-03
8 people, including separatist Chan Ho-tin, were arrested by Hong Kong police for possession of offensive weapons and explosives in early Friday morning. About a hundred masked radicals attempted to stop the police from taking away the suspects shortly afterwards. https://t.co/GBXwYOiquo 	2019-08-02
Hong Kong’s first #5G experience store run by China Mobile Hong Kong opened on Thur. The flagship store showcases futuristic digital transformations brought by 5G. Hong Kong will hopefully enter the new era of commercial uses of 5G around 2020, an expert said. (file pic) https://t.co/4lnnEQl4cq 	2019-08-02
Chinese mainland, Hong Kong Special Administrative Region (SAR) and Macao SAR signed a cooperation arrangement on aviation security on Thur, aiming to establish long-term collaboration on optimizing aviation security policies and technological operations. https://t.co/HFD6yPFb84 	2019-08-01
The Consulate-General of China in Auckland has slammed some #NewZealand media reports for their bias and has praised the patriotic actions of Chinese students following the recent “Hong Kong independence” activities @AucklandUni https://t.co/8JsCrPzWwZ https://t.co/hensF3C7xx 	2019-08-01
#Opinion: Are #HongKong police too weak or too aggressive when facing violent protesters? https://t.co/icdrBG6YM7 https://t.co/4wAEsSP3GP 	2019-07-31
China's central govt will not step in the recent riots in #HongKong SAR, and Hong Kong govt believes local police can handle the current situation with no need to ask dispatch from PLA troops stationed: Maria Tam Wai-chu, deputy director of the Basic Law Committee https://t.co/Iy0d43iiBM 	2019-07-31
Police of China's #HongKong said on Tuesday that 45 people were charged with rioting, assaulting police officer and possession of offensive weapons respectively after Sunday's illegal assembly https://t.co/zueeUuYVlG 	2019-07-30
The violent acts in #HongKong SAR are the "work" of the US, a Chinese FM spokesperson said on Tue in response to US @SecPompeo's claims about #HongKong, reiterating that China will not allow any foreign forces to interfere in and disrupt China's internal affairs. https://t.co/lrmrWepcs0 	2019-07-30
#HongKong metro commuters furious about radical protesters who blocked doors and slowed the morning rush on Tuesday morning. 	2019-07-30
At least 77 injured on Tue after two double-decker buses collided on a key transportation route in #HongKong. Several remain trapped, including a driver. Rescue work is underway. https://t.co/mImA8rgmya 	2019-07-29
Hong Kong principal slammed for “wishing” children of police die before seven, which former chief executive CY Leung criticized as the “shame of world’s education sector.” https://t.co/fv44VNxpiW https://t.co/ulS9Qrt2lK 	2019-07-29
The violent acts of some radical protestors in #HongKong SAR have seriously hurt the fundamentals of Hong Kong’s prosperity and touched the bottom line of the “one country, two systems” principle, which is intolerable: Hong Kong and Macao Affairs Office of the State Council, Mon https://t.co/HIku5r0Xmx 	2019-07-29
China's #HongKong SAR govt on Monday strongly condemned the radical protesters who disregarded the law and order and violently breached public peace since Sunday afternoon, vowing to continue to give full support to police to strictly enforce the law and stop all violent acts https://t.co/dAXAz1hVeH 	2019-07-29
#HongKong police arrested 49 protesters late Sunday for illegal assembly and concealing aggressive weapons. According to HK police, some radical protesters have developed increasingly violent behaviors including arson https://t.co/I8qRHBcHYG 	2019-07-29
HKSAR govt, police condemn the unauthorized protest and assembly that occurred in Hong Kong's Yuen Long on Saturday after Hong Kong police had issued a ban, 11 men has been arrested. https://t.co/mMIsHM1DjR 	2019-07-28
11 men, aged between 18 and 68, have been arrested in #HongKong for offences including possession of offensive weapon and assaulting police officers during dispersal operation in YuenLong on Sat, according to HK police. (Photo via Global Times) https://t.co/S530cO8soP 	2019-07-27
Watch: An elder was besieged by "peaceful" protesters at the Hong Kong International Airport on Fri evening. The group shouted, slammed and shined a laser pointer to the elder. (via @globaltimesnews) https://t.co/4zKcfhFeC6 	2019-07-26
#Opinion: Tombs of Junius Ho’s parents vandalized by #HongKong mobs, triggering public anger. But he will not be the last victim if HK continues to ignore the rule of law. https://t.co/G8JLQExzyu https://t.co/Q4LIDfIUh9 	2019-07-26
A Hong Kong man, 23, was arrested on late Thursday for assaulting two police officers in Sha Tin, Hong Kong SAR, on July 14, local police confirmed. https://t.co/gfmVcCk3o3 	2019-07-26
An engineering marvel! 🎢Hong Kong-Zhuhai-Macao Bridge is the world's longest sea-crossing bridge and the longest open-sea fixed link!🇨🇳 https://t.co/mekVFQzyDZ 	2019-07-25
A Hong Kong man was detained for suspicious possession of explosive and offensive weapons by #HongKong police in an airport early Tuesday morning while attempting to flee to China's Taiwan, local police officer confirmed on Wed. (photo via Global Times) https://t.co/ov2ZagvxXm 	2019-07-24
#Opinion: Should Beijing take action when Hong Kong is in disruption? https://t.co/WfuR89GbYi https://t.co/HVlDW9a4Tp 	2019-07-24
China urged the US to remove black hands from #HongKong as it is clear that foreign forces are part of the manipulation and organization of recent activities in HK. China does not tolerate any foreign meddling with HK affairs: FM spokesperson on Tue https://t.co/7yyrbHQAok 	2019-07-23
China has urged the #US to immediately stop sending false signals to violent acts or meddling in #HongKong affairs and China’s internal matters with any excuse: Office of the Commissioner of the FM in Hong Kong https://t.co/omgtMmkLz0 	2019-07-23
The Liaison Office of the Central People's Government in #HKSAR will, as always, firmly fulfill its duties empowered by the central govt and support the #HongKong govt in its effective administration in accordance with the law, the director told the press on Mon. https://t.co/memiHxGNW6 	2019-07-22
#PeoplesDailyComments: There is no excuse for violence and the bottom line of the rule of law is inviolable. #HongKong’s competitiveness will be eroded if the rule of law is trampled on. https://t.co/QBKN1zeq2O https://t.co/4bWNA7vjLf 	2019-07-22
HKSAR Chief Executive Carrie Lam condemned the violent acts and has vowed a full investigation into the violence at a press conference on Monday, saying that the #HongKong government has "zero tolerance" for violent acts https://t.co/EgdwbjiDIP 	2019-07-22
The Central Gov't in the Hong Kong on Sunday night expressed the strongest anger and condemned violent acts perpetrated at the Liaison Office and the smearing of the Chinese national emblem. https://t.co/9v8xwsRIf3 	2019-07-21
An estimated 316,000 people gathered at Tamar Park in #HongKong Saturday afternoon in support of the city's police force while making a strong appeal for peace and order https://t.co/vjMkMTQW0W 	2019-07-20
Some 30 secondary school students in #HongKong will attend a 9-day “astronaut” training program in Beijing from Jul 27-Aug 4. The students will visit space and astronomy facilities and experience astronaut training, the HKSAR govt said. https://t.co/E8ox61kTRS 	2019-07-16
