tweet	date
"#HongKong govt on Monday refuted rumors that the govt would announce a complete closure of work, schools, and markets and appealed residents to avoid being misled, which might cause unnecessary chaos and panic. https://t.co/0XBTzrvCc8 "	11/11/19
"Black-clad rioters in #HongKong set a resident on fire in Ma On Shan on Monday, Hong Kong police confirmed with the Global Times. https://t.co/472ioTlXBc https://t.co/6hRwRmYZ5h "	11/11/19
"Black-clad #rioters blocked roads, hurled debris and set fire to subway carriages in #HongKong on Monday morning, which enraged HK residents. #香港 https://t.co/yvxD2rHT4g "	11/11/19
A group of rioters set up barricades at a traffic junction in San Wan Ho and black-clad rioters attacked a police officer who came to carry out dispersal work Mon morning. The police fired a live round at one rioter in self defense #HongKong #香港 https://t.co/DQWxlHbOVd 	11/10/19
Residents in #HongKong encountered black terror Monday morning. Groups of rioters set barricades and disrupted the traffic due to which commuters had to wait long for the buses while facing work delay. #香港 https://t.co/1YKCVsQjot 	11/10/19
"Black-clad rioters in #HK blocked roads, set fires in subway carriages, threw Molotov cocktails at a school bus which scared local residents and jeopardized the safety of ordinary people on Monday morning.  #HongKong #香港 "	11/10/19
"Have #HongKong universities become a haven for black-clad rioters? Groups of rioters walk out of Hong Kong Baptist University, preparing to unleash chaos and vandalism on the city. https://t.co/PmsfJm5fQP "	11/10/19
#HongKong rioters set a subway car on fire on Monday morning. Local media reports said it was in Kwai Fung station. Such a lawless act puts every passenger into danger. #香港 https://t.co/xWsIrMlyQ3 	11/10/19
Customers flee; shop owners shut doors as black-clad rioters unleash destruction in #HongKong https://t.co/HRtvLbO5IG 	11/10/19
"#HK lawmaker #JuniusHo Kwan-yiu provided evidence that revealed the months of protests were planned by anti-government groups and some external anti-China forces, enraging opposition groups in #HongKong. https://t.co/ileAqxmf0O https://t.co/APwPxx1QHE "	11/10/19
The liaison office of the central government in Hong Kong and the Hong Kong University of Science asked mainland students in #HongKong to keep calm pay attention to safety and focus on study amid violence targeting them. #香港https://t.co/q0Psb7Zon6 https://t.co/arnNMFtkZi 	11/10/19
Juridical reform is needed to guarantee the fairness and integrity of #HongKong legal system in Hong Kong: legal experts #香港 https://t.co/4TLpxmV8Y7 https://t.co/sHYtXm9yPr 	11/10/19
Several universities including the Chinese University of #HongKong and Shue Yan University have announced the cancellation of classes on Monday as public transport services have been seriously affected: official announcement #香港 https://t.co/UGp0y2rrOa 	11/10/19
"#BREAKING: #HongKong #police are now clearing the barricades that caused serious obstruction to traffic, and conducting dispersal operations after violent protesters blocked traffic at roads and cross-harbor tunnels Mon morning. #香港 https://t.co/1G4S4ZONvN "	11/10/19
#HongKong Exchanges and Clearing woos listings from the #Chinese mainland amid a possible US clampdown on Chinese listings in the #US due to #TradeWar. https://t.co/zXdT5Gnqyg https://t.co/aXK8ZNlzvp 	11/10/19
Riot organizers responsible for #HKUST student death: ex-council member (Photo: AFP) #HongKong https://t.co/Y1xh9jChsE https://t.co/uf6nkWvfMq 	11/10/19
"Following months of anti-government protests with escalating violence, opposition groups have targeted legislators like Junius Ho Kwan-yiu for their consistent support for Hong Kong Police Force and the #HongKong Special Administrative Region government. https://t.co/ileAqxmf0O https://t.co/FdfnBxjfDE "	11/10/19
Chinese women's #rugbysevens team qualified for the 2020 Tokyo #Olympic Games after defeating Chinese #HongKong team 33-0 in a qualifier on Sunday. It is the first time a Chinese rugby team qualified for the Olympic Games. https://t.co/B6q7qF6zec 	11/10/19
Woman in Germany using three languages to refute #HongKong protesters shows courage and wisdom. #香港 https://t.co/pbtHSeztsk https://t.co/dTzS4Y1kkq 	11/10/19
"Some HKSAR LegCo members criticize some judges' violation of political neutrality, and call on judges to speed up trial on cases related to the current riots in #HongKong https://t.co/oL9zJzSPRY #香港 https://t.co/S1PiWdiG6g "	11/10/19
"Radical black-clad rioters vandalize the Maxim's restaurant in She Tin on Sunday afternoon, scaring customers who burst into tears: local media reports #HongKong #香港 https://t.co/XKI9UdYWd9 "	11/10/19
329 honored for outstanding performance in China's #HongKong https://t.co/dF4fjFNW0F https://t.co/iO9BYRwhvH 	11/10/19
"Months of social unrest in #HK didn't severely impact investors' confidence, Hong Kong Financial Secretary Chan Mo-po blogged on Sun. ""One Country, two systems"" principle gives #HongKong distinctive system advantage and competitiveness, which other cities can't copy, he said. https://t.co/DomJ9J6lcX "	11/10/19
#HongKong legislator Junius Ho Kwan-yiu showed up at a campaigning event on Sunday after he was recently discharged from a hospital. He was attacked by a knife-wielding man on Wednesday morning. #香港 https://t.co/0Q3MaszDaO https://t.co/K4SYYUQmZJ 	11/9/19
"#HongKong legislators Leung Yiu-chung, Gary Fan Kwok-wai, and Kwok Ka-ki were arrested and will be charged later. They allegedly impeded LegCo meeting before: police https://t.co/EWwdFbd8li "	11/9/19
"More than 1.08 million #HongKong residents join an online petition calling for an end to violence and unrest in the city, by 20:00 pm on Saturday. https://t.co/UBJFKnkCt4 "	11/9/19
"#HKUST student’s death likely to push the city into new round of violence, which many #HongKong people believed will affect the fairness of the upcoming local elections. https://t.co/wncBTEzTSO #香港 https://t.co/GZawWClrz6 "	11/9/19
"The #HKSAR govt should look into the judges who support the anti-extradition force and jeopardize the integrity of the judiciary in Hong Kong, outspoken pro-establishment legislator Priscilla Leung said during a recent Legislative Council meeting. https://t.co/kLWAwxTaf5 #香港 https://t.co/DgEU5n07kC "	11/9/19
"A man was brutally assaulted in Tseung Kwan O on Saturday morning, after he called the police complaining about the noise made by rioters. Where are democracy and human rights in #HongKong now? #香港 https://t.co/2COq2eT6bu "	11/9/19
#Hongkong Voters fear for their safety as violence escalated ahead of local #elections. https://t.co/wncBTERvho #香港 https://t.co/SN2jwhoZV1 	11/8/19
"#HKUST student’s death likely to push the city into new round of violence, which many #HongKong people believed will affect the fairness of the upcoming local elections. https://t.co/wncBTERvho #香港 https://t.co/kuOEE7fLTI "	11/8/19
"Chinese mainland students studying at the Hong Kong University of Science and Technology found a black curtain of terror hung over them on Friday, with many who called Friday “evacuation day” leaving school out of safety concerns. https://t.co/JRWKtMZ66I #香港 #HK https://t.co/V1gNXxJQ5p "	11/8/19
#HongKong Police sent condolences to the university student and his family after the student died in a car park fall. Police promised they will publish all investigative files of Chow Tsz-lok's case ASAP. #香港 https://t.co/TglI8Q4Lry 	11/8/19
"For businessmen and/or people working for others, the most important thing is a stable society: #HongKong #CIIE participant https://t.co/fxU4pHGS7N https://t.co/kdH5cXGvo1 "	11/8/19
Violent protesters at #HKUST vandalized #Starbucks and Maxim's stores. #HongKong https://t.co/5IS4QT3Pwx 	11/8/19
#Alibaba is expected to raise up to $15 billion through a Hong Kong listing. The group plans to hold a listing hearing next week: media reports https://t.co/X35h1MzD9S 	11/8/19
A man who was charged with attempted murder for allegedly stabbing #HK lawmaker Junius Ho Kwan-yiu was not granted bail when he was brought to court Friday: Hong Kong media https://t.co/cRErfkrThN 	11/8/19
"#环球时报Editorial: Excluding mainlanders from colleges has become a trend at some #HongKong universities. Should the campuses, where misdeeds such as intimidation and scuffles were repeatedly seen, be called prestigious universities? https://t.co/8aaYt1ZNfw https://t.co/LjA3aqZNjD "	11/8/19
#Disney said that the “situation” in #HongKong has hit the theme park's overall revenue. The group expects operating income in Hong Kong Disneyland to decline by about $80 million in the first quarter this year: media https://t.co/P9i1VGvMUr 	11/7/19
The Hong Kong University of Science and Technology confirmed the death of a student who suffered brain injuries after a car park fall. The #HongKong police said they will explain the situation later. Police have denied pushing the suspected victim. https://t.co/dTsNE0OMny https://t.co/PWK45UqcQ2 	11/7/19
#BREAKING HKUST mourns the death of the student who suffered brain injuries after car park fall in #Hongkong. The cause of his falling is still unclear. https://t.co/MsXa6oTPAN 	11/7/19
"Vigilante-style attack has been prevailing among hardcore rioters in #HongKong, who take justice into their own hands by beating others who disagree with the anti-government movement. Such violence has also prompted fears in increasingly divided campuses. https://t.co/uz6RMJFiaC https://t.co/z7nIPCVp1u "	11/7/19
"The wounding case concerning #JuniusHo, pro-establishment legislator, was reclassified as attempted murder: @hkpoliceforce #HongKong https://t.co/rX07TJOusH https://t.co/LVvYR3RSNe "	11/7/19
#环球时报Editorial: Mauling mainland student at Hong Kong University of Science and Technology shows the city's decline. https://t.co/8aaYt1ZNfw https://t.co/csH43WbX8p 	11/7/19
A righteous Chinese girl angrily rebuked #HongKong separatists https://t.co/SEGT0fQKyD 	11/7/19
"As an international #financial center, #HongKong has a great advantage in applying #AI technology in the financial sector: #HK Chief Executive #CarrieLam https://t.co/OKDtMtgnPj https://t.co/IVoUKWbWrH "	11/7/19
#HongKong and the #mainland complement one another in the application of #blockchain in the financial sector: expert #cryptocurrency https://t.co/30tKw40v2F https://t.co/vT42ZHBgwW 	11/7/19
The blatant assassination on #JuniusHo created a despicable precedent in #HongKong. Rioters must pay price for violent acts. https://t.co/CWcxxZaTYH #何君堯 https://t.co/NRJhNZqJyn 	11/6/19
"#Update: #HongKong's pro-establishment legislator Junius Ho is in stable condition, staying at hospital as an observation patient on Thursday, his assistant told GT. https://t.co/Cm7BHGANsL "	11/6/19
Top leaders' reiteration of confidence and support in #hongkong SAR government is also expected of chief executive Carrie Lam to take all legal tools to stop violence https://t.co/NnD3FekQwj https://t.co/lAFxdVmeQA 	11/6/19
"HK is determined to contribute to China’s #AI development, and the city will actively promote AI technology,  Hong Kong Chief Executive Carrie Lam Cheng Yuet-ngor said at an economic forum. https://t.co/OKDtMtgnPj https://t.co/Vz0nypagm7 "	11/6/19
Chinese Vice Premier reiterates support for #Hongkong SAR government to stop riots and address issues related to people's lives such as housing in meeting with chief executive Carrie Lam. https://t.co/NnD3FekQwj https://t.co/T2HF0Dubx6 	11/6/19
#环球时报Editorial: The blatant assassination on Junius Ho created a despicable precedent in #HongKong. Rioters must pay price for violent acts. https://t.co/CWcxxZsvnh https://t.co/CpQd8snYvF 	11/6/19
"More youth in #Taiwan are attracted by the potential opportunities in the #Guangdong-Hong Kong-Macao Greater Bay Area, which will help promote their Chinese national identity, an expert said. https://t.co/PvQIhbwm4S https://t.co/9DX9NsBZ8P "	11/6/19
"What China needs to do is to nurture a rising number of offshore-yuan trading, clearing and settlement markets. In addition to Hong Kong, Beijing could put more efforts into Paris, Singapore, London and Tokyo. https://t.co/gMmRI1rQVR https://t.co/j8SZwKxdhg "	11/6/19
#HongKong CE Carrie Lam strongly condemned violent action against legislator Junius Ho after he was maliciously attacked by a man wielding a knife on Wednesday morning. #香港 https://t.co/VoeYW2NuS5 https://t.co/u40zdQMVBw 	11/6/19
"The #RealEstate industry might even be one of the only ones to rise against the odds in the #HongKongEconomy in the next 6 months, buoyed by local policies encouraging home purchases: economist https://t.co/fp33C4dEuH https://t.co/kYJaEqGWUe "	11/6/19
"The attacker of Junius Ho Kwan-yiu could be pressed with ""intended murder"" charge and receive life sentence: lawyer https://t.co/VoeYW355JD #HongKong #香港 https://t.co/j0YvgO3NX1 "	11/6/19
#HongKong Monetary Authority announced cooperation with the Chinese mainland's central bank to develop a #blockchain application for financing platforms. https://t.co/Fyzkh1yTLE 	11/5/19
Chinese Vice Premier Han Zheng reiterates support for HK government and police #HongKong 	11/5/19
#HK legislator Junius Ho said he believes the perpetrator had mental issues and that he was lucky the knife did not reach his heart. Ho was stabbed Wednesday morning in Tuen Mun. #HongKong #香港 https://t.co/aOD7BB6YFt 	11/5/19
#OPINION The perpetrator who stabbed HK legislator Junius Ho Wednesday morning should be severely punished in accordance with law. The malicious act directly challenged the authority of the law in #HongKong. #何君堯 https://t.co/hsG5Zcl7Ri 	11/5/19
"A gold #toilet studded with more than 40,000 #diamonds worth $1.2 million unveiled at the #CIIE2019. The toilet, designed by the #HongKong musician #AaronShum, will be listed in the #GuinnessWorldRecords on Nov 6. (Video: Yang Hui/GT) https://t.co/VI6tlxvIKM "	11/5/19
"#HKSAR govt and @hkpoliceforce should not lose confidence and ignore the unfair comments and criticism from biased media and groups, and firmly continue law-enforcement and governance: executive president of Guangdong-Hong Kong-Macao GBA Youth Association https://t.co/YaAmq1WrN9 https://t.co/3d21a000IW "	11/5/19
#BREAKING: Pro-establishment #HongKong legislator Junius Ho was attacked in Tuen Mun Wednesday morning and sent to the hospital: reports https://t.co/p2rVq7JA9f 	11/5/19
"S China’s Guangdong Province announced to recruit civil servants from #HK and #Macao graduates who studied in mainland universities since 2020, which experts said showed the government’s great confidence in #HongKong despite ongoing riots. https://t.co/9TItMbStuB https://t.co/KUVZsYPQLZ "	11/5/19
#HongKong Police deny rumor that a student who fell from a parking garage was pushed by @hkpoliceforce noting that police also did not hinder the ensuing recovery efforts. https://t.co/aXGER8Eqyx https://t.co/N2vjrwUpFN 	11/5/19
Xi demanded unswerving efforts to stop and punish violent activities in accordance with the law to safeguard the well-being of the general public in #HongKong. https://t.co/YaAmq1WrN9 https://t.co/hc6O8eucdW 	11/5/19
"#HongKong official confirms a rioter arrested last Thursday is a local civil servant, while experts ask for stricter regulations and #patriotic education in the city given previous similar cases. (Photo: Xinhua) https://t.co/xtfnivLykx https://t.co/aoZIvZ4s6E "	11/5/19
"President Xi Jinping met with Hong Kong Chief Executive #CarrieLam in Shanghai and highly praised her work, signaling the central government's trust: Editor-in-Chief Hu Xijin #HuSays https://t.co/j1uK1so8fa "	11/5/19
"Transactions and prices of residential properties in #HongKong rose in October, ending the continuous decline since June. https://t.co/fp33C4dEuH https://t.co/KdtlsJLjpz "	11/5/19
The robot Sophia made in China’s Hong Kong introduces itself at an exhibition at the National Museum of China. #AI https://t.co/aOFN0HitvL 	11/5/19
"To deal with violence and riot, the #HKSAR government will strictly follow ""one country, two systems,"" besides the central government has affirmed full support to #HongKong so that the city could restore peace soon, HK chief executive #CarrieLam told reporters in Shanghai https://t.co/5SgWTe9LqC "	11/5/19
"China and Thailand vowed to make the China-Thailand railway a successful example of the BRI, and strengthen cooperation of the Eastern Economic Corridor between Thailand and the Guangdong-Hong Kong-Macao Greater Bay Area, according to a joint statement on Tuesday. https://t.co/7nolhnYDtS "	11/5/19
"#HongKong singer Alex Fong completed a sensational 45-kilometer-loop swimming of Hong Kong island on Tuesday, clocking in 10 hours, 43 minutes and 6 seconds. https://t.co/BAhrPq6MuI "	11/5/19
"Continuing rampage is a lose-lose situation for #HongKong, police said as 325 suspects were arrested for violent actions over the weekend. https://t.co/sUTydF9NJ4 https://t.co/M8tJ9OTyGL "	11/5/19
#HK Chief Executive Carrie Lam visited the Hong Kong booth at the China Pavilion in the ongoing 2nd China International Import Expo in Shanghai on Tuesday. More than 200 HK enterprises have applied to attend #CIIE2019. https://t.co/KUetLrHeKB 	11/5/19
"A new non-restraint bill requires civil servants in #HongKong to uphold the Basic Law and be loyal to the #HKSAR, amid the involvement of some civil servants in violence.  https://t.co/YwSbiAIM5h https://t.co/RCbNhWMFtQ "	11/5/19
"#JackHeung, a Chinese actor who was born in #HongKong, expressed his pride at being #Chinese and called for the restoration of the shining lustre of the Pearl of the Orient #HongKong on his Sina Weibo account on Tuesday. https://t.co/SzJWzjvc1Q "	11/5/19
#HongKong seeks to expedite financial interconnections with the mainland. This shows Hong Kong’s reliance on mainland’s support in capital and markets: experts https://t.co/I3HOJleWjk https://t.co/0uOhDVDLeZ 	11/5/19
Is such “beautiful sight” can be something @SpeakerPelosi is willing to behold? #HongKong https://t.co/xS0o3l7VSA 	11/4/19
5 Hong Kong rioters were arrested again right after being released due to wrongly written names in court documents. #HongKong https://t.co/McwGRHyUcz https://t.co/RWqN25XGbD 	11/4/19
"Any continuation of violence was a ""lose-lose"" for #HongKong, a spokesman of the Hong Kong police force said on late Monday afternoon in a Facebook live cast after a regular press briefing was called off following disruptions by some reporters. https://t.co/sUTydF9NJ4 https://t.co/DhWK1MTuZw "	11/4/19
#HongKong is keen to accelerate further interconnection with the Chinese mainland financial markets under the Guangdong-Hong Kong-Macao Greater Bay Area development plan: #HK official https://t.co/I3HOJleWjk https://t.co/Z5OSdDdJse 	11/4/19
85 MTR stations were vandalized by #HongKong rioters: police https://t.co/tiVhx135sT 	11/4/19
"#JustIn: Chinese President Xi Jinping met #HK Chief Executive #CarrieLam on Monday, ahead of #CIIE in Shanghai. Xi appreciates the hard work Lam and her team have done during months of social unrest, and reiterated the central government’s trust in HKSAR government. #HongKong https://t.co/MMezlfnoUG "	11/4/19
"#HongKong police said during a Facebook live on Monday that ""460 sets of traffic lights were damaged, and around 45,000 meters of roadside railings dismantled,"" during the more than 5 months of ""man-made disaster.""#香港 https://t.co/D8Cs4jt5FX "	11/4/19
"#HongKong police have arrested 325 people aged between 14 and 59 since last Friday, according to a HongKong police Facebook live on Monday. #香港 https://t.co/RATe7DeFxo "	11/4/19
"#HongKong police showed videos and pictures of rioters damaging the entrance of Xinhua News Agency, biting district counselor Andrew Chiu’s ear off, hurling Molotov cocktails and attacking citizens over the last week, during a Facebook live on Monday. #香港 https://t.co/NUZY7sdYLI "	11/4/19
"#HongKong people are excellent, the city has also attached more importance to #innovation in recent years, but the conservative atmosphere is still obvious. https://t.co/RhQa9OC223 https://t.co/AWoyj0BF8k "	11/4/19
Widespread discussion swept the Chinese internet Sunday after a British cake competition received an entry that showed its support for the #HongKong riots. #UK https://t.co/WUl7VZgaNo https://t.co/PSHZGDVwQK 	11/4/19
"#HongKong police asked purported reporters to leave the press conference on Monday. These self-proclaimed ""reporters"" refused to leave, and thus the press conference scheduled at 4 pm was postponed. #香港 https://t.co/cyyxAc13Is "	11/4/19
"Many medium-and small- enterprises in #HongKong want very much to participate in and benefit from the Guangdong-Hong Kong-Macao Greater Bay Area initiative, said a #HK participant at the #CIIE. #GBA #CIIE2019 https://t.co/UHnXvx3fjI https://t.co/pDoTFGwxv0 "	11/4/19
"With brainwashed young demonstrators working against the interests of their motherland, #HongKong will experience downward economic pressure for at least three years due to the ongoing riots: Annie Wu Suk-ching, daughter of Maxim's Catering founder https://t.co/EFa0YEU6Xt https://t.co/7rbqwGff6F "	11/3/19
"#HongKong's financial system is operating smoothly and is in order, and the exchange rate of HK dollar remains stable, despite the #China-#US trade war affecting the global economy, says James Henry Lau, Hong Kong's Secretary for Financial Services and the Treasury https://t.co/x7a91pBmDu "	11/3/19
Unrest spreading across the world exposes crisis of neoliberal model. https://t.co/ekE8SA0sv4 #HongKong https://t.co/z6AFgyZXKw 	11/3/19
Violence of #HongKong likely to escalate as the city’s district council elections loom: #HongKong observers. #香港 https://t.co/YwSbiAIM5h https://t.co/DAeb7VihzI 	11/3/19
"Annie Wu, daughter of founder of Maxim’s Catering, criticized some #HongKong civil servants for taking part in riots, warning of long-term economic recession. https://t.co/EFa0YECvyT #香港 https://t.co/jbinm3hGC2 "	11/3/19
"@hkpoliceforce Four people were injured by a knife-wielding man, after they allegedly argued over political issues in a shopping mall in Tai Koo: local media. #HongKong #香港 https://t.co/IG5fafEW5t "	11/3/19
"#Breaking: @hkpoliceforce confirmed that Andrew Chiu, a district counsellor, was attacked on Sunday's clash and his ear was bitten off. #HongKong #香港 https://t.co/G5sSmIuoX6 "	11/3/19
Protesters helped people disguised with fake blood during clashes with #HongKong police in Sha Tin on Sunday: HK media #HongKong #香港 https://t.co/ePzMUu10IU 	11/3/19
Video: Disposal robots successfully detonated explosives in #HongKong riots on Saturday. https://t.co/rpbjqa3SSj 	11/2/19
"Rioters repeatedly hurled Molotov cocktail into Central Station, which was in operation at that time, and set fires to station entrances. #MTR strongly condemned such illegal and irresponsible acts: #HongKong rail operator https://t.co/dbVds3FNhD "	11/2/19
Black-clad rioters commit arson across #HongKong on Saturday. https://t.co/v6iMbhiwYW 	11/2/19
Video: Xinhua News Agency's office in #HongKong suffered an arson attack on Saturday afternoon. https://t.co/yAXY65lhdA 	11/2/19
Street violence spills over to campus in #HongKong https://t.co/0jhQOz6iw7 	11/2/19
Xinhua News Agency's office in #HongKong suffered an arson attack on Saturday afternoon. https://t.co/kkFUEYNdKJ 	11/2/19
"The most important thing is ""compassion"" with #HongKong; an emotional bonding between the Chinese mainland and Hong Kong will help to overcome this difficult phase, Yi Min, chief advisor of #MTR, said while commenting on the ongoing social unrest. https://t.co/yHpDQ2XHWL "	11/2/19
"The central government will continue to exercise its full governance over #HongKong and Macao in accordance with the Constitution and the Basic Law, and will never tolerate any challenge to the “one country, two systems” principle. https://t.co/95AICgnpyc https://t.co/23cmMckvBP "	11/1/19
#Opinion: Stabilizing and expanding #YouthEmployment is not easy. China is shouldering greater pressure than any other country but is doing a decent job. #HongKong #Santiago #Paris https://t.co/BIlUxNz49J https://t.co/29PpolIzTj 	11/1/19
"Charles Li, head of the #HongKong stock exchange, denied media reports that he said the “one country, two systems” principle is flawed, saying he firmly believes in the principle, and the media misinterpreted his views: reports @ft https://t.co/dsdTk1mn5Y "	11/1/19
"#RTHK has cancelled this year's Top 10 Gold Songs Awards, one of the major Chinese pop music awards in #HongKong, due to current social turbulence and safety concerns: reports https://t.co/gdbbbrhbOi "	11/1/19
"#JUSTIN: #HongKong retail sales sank 18.3% y-o-y in September amid ongoing social unrest, which slightly beat expectation, official data showed on Friday https://t.co/vV3SMgbr9b "	11/1/19
"China firmly opposed #UK for making irresponsible remarks on HK affairs, and urged it to face reality and stop interfering in Hong Kong affairs by any means: Chinese FM said in response to Six-monthly Report on #HongKong issued by the UK https://t.co/rgnPa2QjBD "	11/1/19
"China will prevent and curb any outside separatist, subversive infiltration and sabotage activities, an official said Friday at the press conference for #4thPlenarySession of the 19th #CPC Central Committee https://t.co/qYblVfoW7q #HongKong https://t.co/EghSyvaLIm "	11/1/19
"#HongKong has fallen into a technical recession as its #GDP decreased by 2.9% in Q3 of 2019 from a year earlier, a situation which prompts Chinese experts to advise cooperation with the mainland. #香港 https://t.co/DuIXSiF4Lt https://t.co/IBK6qJA9iW "	11/1/19
"The decision of the #4thPlenarySession of the 19th #CPC Central Committee specifically stressed the importance of upholding and improving the principle of ""one country, two systems."" One country is the foundation, and two systems are subordinate to one country. #HongKong https://t.co/PvyxwtzeAn "	10/31/19
"#HongKong has fallen into a technical recession as its #GDP decreased by 2.9% in Q3 of 2019 from a year earlier, a situation which prompts Chinese experts to advise cooperation with the mainland. #香港 https://t.co/DuIXSiF4Lt https://t.co/DoJK2cmt7R "	10/31/19
"We will not rest and I would not rest, until we have found the peaceful, harmonious, and inclusive path to the future for #HongKong, said HKSAR Chief Executive #CarrieLam, calling for an end to violence. #香港 https://t.co/u0Y5Yl3OIN "	10/31/19
#HongKong's high court on Thursday issued a ban prohibiting #internet users from posting information that promotes or incites violence. #Telegram #LIHKG https://t.co/WRE4PRNmQ1 https://t.co/P7HAmsHrrD 	10/31/19
#Opinion: Employment of young people directly determines the stability of a society. #HongKongProtests #Santiago #Paris https://t.co/BIlUxNz49J https://t.co/nvvCfMNFMa 	10/31/19
A #HongKong court issued an interim injunction on Thursday to ban online content from provoking and inciting violence. A formal hearing on the injunction will be held on November 15. https://t.co/gIlHsONGfO https://t.co/0ZdfTWnp4o 	10/31/19
"Refusing to drop defamatory posts against #HongKong police shows #Facebook bias, double standards: analysts (Photo: VCG) https://t.co/OEYtlyIEa1 https://t.co/010J7ZV0cs "	10/31/19
#HongKong GDP decreased by 2.9% in Q3 of 2019 from a year earlier. The decline of GDP growth was attributable to the weak performance in both domestic and external demand: official data #香港 https://t.co/8AoK8mF5Jg 	10/31/19
"#HongKong becomes the teacher in passing by protest tactics to other places via social media, helping escalate the violence.  #香港 #Catalonia https://t.co/gIlHsONGfO https://t.co/ZJXxUFwWSi "	10/31/19
"The amount of #deposits in #HongKong was stable in Sept, with HK dollar deposits up 0.6%, believed to be linked with new stocks, said Hong Kong Monetary Authority chief on Thursday. https://t.co/3WfNanR53s "	10/31/19
#HongKong rioters’ new idea of boycotting #Taobao during the upcoming #Double11 shopping festival goes against mainstream consumption passion: experts https://t.co/s4qHSqS9GP https://t.co/MMI8tAqIU8 	10/31/19
Video: British and US experts accused Western politicians’ double standards on #HongKong-related issues. Treating violence with double standards will not harm others but themselves in the end. Look at how the spread of violence in Europe and Latin America. https://t.co/5NSg9KTFGM 	10/31/19
"Video: What a justice voice! #HongKong is a part of China, and we cannot and should not try to tell HongKong government what to do: Former Hong Kong governor David Wilson https://t.co/0toMcWdzrt "	10/30/19
"#HongKong cuts its base lending rate by 25 basis points to 2% on Thu, following the step of the #US, which announced a rate cut of the same size. https://t.co/s3xDLsMBMu "	10/30/19
"Refusing to drop defamatory posts against #HongKong police shows #Facebook bias, double standards: analysts https://t.co/OEYtlyIEa1 https://t.co/YPb58tH7vz "	10/30/19
"#HongKong rioters' appeal to boycott shopping on #Alibaba's e-commerce platform #Taobao during the upcoming Double 11 shopping festival is ridiculous and unrealistic, analysts said. https://t.co/s4qHSqS9GP https://t.co/kvMlA7u7Ly "	10/30/19
"We believe that after this round of riots in #HongKong and its spillovers, people around the world will cherish the core values of the rule of law. https://t.co/S5nLn8XNoY https://t.co/Z4k8iLb3Pv "	10/30/19
"Profitability figures for China's #railway operator have been released for the first time as part of an #IPO prospectus, showing some including the Guangzhou-Hong Kong high speed rail have realized profits despite tow-thirds of its units reported losses. https://t.co/HpZLuSLxPs https://t.co/fzJYPhXF8N "	10/30/19
"Social media, which had fueled Arab Spring, now plays a major role in mobilizing youngsters worldwide, organizing them to join anti-government protests.  #Catalonia #HongKongProtest https://t.co/gIlHsONGfO https://t.co/WsHvyMbWLD "	10/30/19
Refusing to drop defamatory posts against #HongKong police shows @facebook bias and double standards: analysts https://t.co/OEYtlyr2Lr https://t.co/83LG4f9D0G 	10/30/19
"#HongKong protester Law Man-chung who pleaded guilty of desecrating the national flag was sentenced to 200 hours of community service on Tuesday, a punishment that many believe was too light and could encourage violence. "	10/30/19
"Now, #HongKong is some Western analysts' new target to hit #China’s economy. Their goal is to beat down the nation and its economy, but their wish will never come true. #ChineseEconomy (Photo: Xinhua) https://t.co/1Bl4leEB6q https://t.co/tdtlllVZIz "	10/30/19
"#HongKong society should abandon the people like #WongChifung @joshuawongcf who gain political capital by ruining public order and flattering foreign anti-China forces. If they get political power, #HK people will have a dark future, said experts. https://t.co/rkFQmv3nmV https://t.co/r4kIufXLyJ "	10/30/19
A State Council #HongKong and Macao Affairs Office spokesperson on Wednesday supported #HK's decision to disqualify Joshua Wong from the 2019 District Council Ordinary Election of the HKSAR https://t.co/Q4IKHgTTdc 	10/30/19
"Exaggeration of #HK economic woes is not working. Hong Kong's economy is facing enormous challenges. However, it is undeniable that its foundations are still solid. https://t.co/1Bl4leEB6q https://t.co/83rPUgtNNW "	10/29/19
"The US would never agree to the separation of part of the US from the rest of the country, but they want to try to separate #HongKong. These people can't be reasoned with, said John Ross, senior fellow at the Chongyang Institute for Financial Studies of Renmin University of China https://t.co/Iue5x7d5Ao "	10/29/19
HKSAR Chief Executive #CarrieLam says #HongKong's economy may fall into a technical recession and the city is facing the severest challenge since its return to the motherland. She called for an end to violence. #香港 https://t.co/pohZzqWA8x 	10/29/19
"The Hong Kong stock exchange has seen #IPOs rebound since September, eclipsing US stock exchanges, as more companies from the Chinese mainland turn to #HK amid the China-US #tradewar. https://t.co/FIkLC5qfxD https://t.co/8gU7v6CZF8 "	10/29/19
"People in #HongKong have freedom of speech and the right to demonstrate lawfully, but protesters shouldn't vandalize others' property. If the demonstrators keep starting riots, they will ultimately be isolated from the rest of society: #Huawei founder #RenZhengfei https://t.co/5mH4Mu8J6G "	10/29/19
#JoshuaWong is no longer the opposition in #HongKong. He has since become a disruptor of Hong Kong's political system. This kind of person definitely should not be allowed to enter Hong Kong's political establishment: Editor-in-Chief Hu Xijin #HuSays https://t.co/QgfbfgkClS 	10/29/19
#HongKong Stock Exchange announced Tuesday to enhance guidance for overseas firms seeking to list in HK. #香港 https://t.co/EpayDaBzAi 	10/29/19
