tweet	date
China's PLA air force conducted island encirclement patrols around #Taiwan with several fighter jets, bombers and surveillance aircraft recently to safeguard national sovereignty and territorial integrity, Air Force spokesman said on Thur https://t.co/jZPU8eNhsB 	2018-04-19
Chinese mainland has strong will, full confidence, enough capability to crack down on any "Taiwan independence" separatist activities and safeguard national sovereignty and territorial integrity, mainland spokesman responded to PLA's live-fire drill in the #TaiwanStrait on Apr 18 https://t.co/6VHN3eGHBE 	2018-04-13
Chinese PLA Navy will conduct a live-fire drill in the waters of the #TaiwanStrait on April 18, Fujian maritime administration announced on Thursday; Military training off Sanya, south China's Hainan Province, concluded on Thur, according to Sanya maritime administration https://t.co/7OBzBvg0Ao 	2018-04-12
Chinese mainland has warned Taiwanese authorities that "courting foreign support to build you up will only invite trouble," mainland spokesperson Wed responded to the U.S. Department of State's approval of a marketing license for selling military submarine technology to #Taiwan https://t.co/grs34tAkUa 	2018-04-11
Xi Jinping on Tuesday urged the Taiwan business community to promote the peaceful development of cross-Strait relations while meeting Vincent Siew, honorary chairman of the Taiwan-based Cross-Straits Common Market Foundation, who is attending the #Boao2018 Forum for Asia https://t.co/ayjr1Jb0or 	2018-04-10
China urges the #US to stop pursuing any US-Taiwan military ties and stop arms sales to #Taiwan: Ministry of National Defense https://t.co/ljlRWv3iRQ 	2018-04-09
Who is the best actor? Toddler in China's #Taiwan fooled parents with "saddest" crying. https://t.co/fNBjtGTg75 	2018-04-03
Wow! A camera lost by a diver in Japan was found on a beach in China's #Taiwan by a student 2 years later. Happy ending: the camera still works and will be returned to its owner! https://t.co/XPLfFcD6Sc 	2018-03-30
Any outside forces that attempt to "play the #Taiwan card" will find their efforts "futile," Chinese mainland spokesperson said Wednesday, in response to recent visits to Taiwan made by U.S. officials. https://t.co/HQzwJLR6Jg 	2018-03-28
Films starring Taiwanese actors who support Taiwan independence will not be released in the Chinese mainland, the spokesperson for China’s Taiwan Affairs Office said at a regular press conference on Wednesday. https://t.co/BHpzMnkMBS 	2018-03-28
Taiwan police shot dead 1 criminal, captured 2 others after a gun battle in Kaohsiung early Tuesday morning, local media reports. A large number of weapons, including 2 assault rifles, 4 pistols and a grenade were seized from the criminal's vehicle. https://t.co/Hu8CLS9Ls7 	2018-03-26
#BREAKING: Magnitude 4.4 earthquake rocks Yunlin County, south China's Taiwan (CENC) https://t.co/nGFmUKKB7i 	2018-03-22
China's aircraft carrier, Liaoning, sailed through the Taiwan Strait on Tuesday, the island's defense authority said on Wednesday https://t.co/5cMzBkIEHS 	2018-03-21
#BREAKING: Magnitude 5.1 earthquake strikes Tainan City, South China's Taiwan (CENC) https://t.co/tTVuz9pLsr 	2018-03-20
China will not tolerate any form of “#Taiwan independence” attempts, Premier Li said, and foreign forces will not be allowed to play the “Taiwan card,” which would bring difficulties to cross-Strait relations #TwoSessions https://t.co/KyRO0VqL5r 	2018-03-20
The State Council’s Taiwan Affairs Office and the Association for Relations Across the Taiwan Straits expressed their condolences to the family of Taiwan-based writer Li Ao, who passed away on Sat, recognizing his efforts to promote Chinese culture and cross-Straits relations. https://t.co/YFz7kwDTlB 	2018-03-19
China lodges stern representations with the US over bill that encourages visits between the US and China's Taiwan at all levels https://t.co/2PbxCGyd4s https://t.co/bazZcBHqdj 	2018-03-18
Famous Taiwan writer and cultural figure Li Ao has died due to brain tumor, according to local media reports. He was 83. https://t.co/rdItObRqmM 	2018-03-18
The Chinese Embassy in the US on Friday expressed China's strong dissatisfaction with and firm opposition to US-Taiwan travel bill, saying it violates the one-China principle. https://t.co/hFHGfxpH7s https://t.co/8GsWx5XiGa 	2018-03-17
Nearly 60 percent of people aged between 18 and 29 in #Taiwan want to develop a career on the Chinese mainland, a survey showed. https://t.co/I35K97OVkj https://t.co/6UlbLZe01o 	2018-03-15
Premier Li Keqiang vowed no tolerance of any separatist scheme or activity for "Taiwan independence" in a government work report to the national legislature. #TwoSessions https://t.co/9PeDvx7Fs8 	2018-03-04
China’s foreign ministry on Thursday said China had lodged a complaint with the US over the Taiwan Travel Act passed by the US Senate which seriously violates the #OneChina principle and the three China-US Joint communiques https://t.co/npmoiUlJrY 	2018-03-01
Taiwan businesses are welcome to invest and develop their businesses in the Chinese mainland, but making money while supporting “Taiwan’s independence” and undermining cross-Strait relations will never be allowed: mainland spokesperson https://t.co/iFCUdahx3Q 	2018-02-28
A 4.9-magnitude #earthquake hit near #Hualien, Taiwan, on Thursday, no casualties reported https://t.co/TGTi28RX24 	2018-02-21
China's #MinistryofCommerce will impose anti-dumping measures on imported #styrenemonomer by requiring importers to pay a cash deposit on purchase. It said that the industry in Mainland China has been damaged by the dumping of styrene monomer from South Korea, the U.S. and Taiwan https://t.co/nLhWVpTIEx 	2018-02-12
Two more mainland tourists were confirmed dead Sunday in the powerful earthquake in Taiwan's Hualien County, bringing the death toll to 17. Rescue work has come to an end after more than 100 hours. https://t.co/5PvbkYFUFN 	2018-02-11
#UPDATE: #TaiwanEarthquake has killed 14 people as of Saturday, after bodies of an adult and a minor were found. Three more people missing. https://t.co/oOREzhXSnX 	2018-02-10
#UPDATE The death toll from the #earthquake in #Taiwan rose to 12. The search for the five missing mainland tourists has been halted due to the smell of gas, local firefighting authorities said Friday https://t.co/vuezjaOlkO 	2018-02-09
#UPDATE The death toll from the #earthquake in #Taiwan rose to 10, with 272 injured and seven still missing https://t.co/LW4zIZqgkE 	2018-02-08
#UPDATE: 9 people, including 3 female tourists from the mainland, were killed in the #TaiwanEarthquake. 265 others were injured. 62 still unaccounted for as of 6:00 am Thursday. https://t.co/A30iWSjoSx 	2018-02-07
#UPDATE The death toll of the earthquake that struck #Taiwan at 11:50 p.m. on Feb. 6 rose to 7, with at least 67 people missing https://t.co/N2aNr0Bi4y 	2018-02-07
A powerful 4.6-magnitude aftershock hit Hualian, Taiwan, at a depth of 7 km (4.3 miles) at 7:43 pm local time on Feb. 7. This comes less than a day after a deadly 6.4-magnitude earthquake struck the city https://t.co/sh6CVdlGIE 	2018-02-07
Mainland is willing to send rescue team and provide all necessary help to assist earthquake relief work in Taiwan, head of the mainland's Taiwan Affairs Office said on Wed. Death toll has risen to 4 after 2 more bodies were found. https://t.co/2I2ZfpjTdj 	2018-02-07
#TaiwanEarthquake: 173 people still unaccounted for as of 8:00 am local time; fire reported in one of the severely damaged buildings as rescuers continue their operations https://t.co/GuHDDXnSAn 	2018-02-06
2 killed, 214 injured after M6.5 #earthquake hit near Hualien County of #Taiwan Tuesday night; rescue operations ongoing: local authorities https://t.co/Y0jOhld1qH 	2018-02-06
#Taiwan's Consumer Price Index (#CPI) grew by 0.88% year-on-year in January, the island's statistics agency said Tuesday. The agency attributed the rise mainly to price increases in tobacco, fuel, medical services, vegetables, dairy and meat products https://t.co/mqx4IglEVV 	2018-02-06
A military helicopter from Taiwan with 6 people on board is feared to have crashed into the sea after it went missing during a medical mission late Monday night, according to local media reports (file pic) https://t.co/dgBgAJTMAU 	2018-02-05
The eastern Chinese city of #Suzhou added 24 #Taiwan-funded listed companies in 2017, the highest for a city on the Chinese mainland, local authorities said Monday. Last year, Suzhou approved 217 Taiwan-funded businesses, totaling about $1.55 billion USD of investment https://t.co/q9sZfTuWHd 	2018-02-05
#PeoplesDailyComment Taiwan says “no” to overtime flights during Chinese New Year https://t.co/ReQufgILLn #China and #Taiwan have been fighting back and forth over civilian aviation routes for most of January... https://t.co/3kHG4nQ0pC 	2018-01-31
The China Air Transport Association blames local authorities in #Taiwan for forcing two mainland airliners to cancel extra flights connecting the island and the mainland, calling the move 'unwise and inhuman' https://t.co/w8WALxDZlQ https://t.co/9BQ2KQQwXf 	2018-01-30
#BREAKING: Explosion and fire erupt at an oil refinery in #Taiwan' s Taoyuan city around 6:40am local time. The fire has been brought under control; no casualties have been reported yet. Cause of incident remains under investigation. https://t.co/5SRdeyKdEI 	2018-01-28
Marriott International was found to be listing the Taiwan cities Taichung, Taitung, and Tainan as cities in Japan, once again igniting outrage among Chinese netizens. https://t.co/yqqL9NRtp1 https://t.co/iqj6w80db4 	2018-01-22
Taiwan has confirmed new outbreaks of bird flu at two farms in Changhua County, and culled more than 13,000 chickens and ducks, the island's animal and plant health inspection and quarantine bureau said on Sat (file pic) https://t.co/tl6HJr2ZoY 	2018-01-20
Mainland civil aviation authorities on Friday strongly condemned Taipei's disregard for the well­-being of the people across the Taiwan Straits by obstructing plans for additional Spring Festival flights. https://t.co/Mpqcyqjle2 	2018-01-19
#Taiwan has seized a mainland #Chinese ship used for refueling fishing boats along with seven crew members for allegedly crossing the line in waters near Penghu County in southwest Taiwan https://t.co/fXIY85O6aF 	2018-01-16
Taiwan authorities on Monday seized a fishing boat from the Chinese mainland and detained 7 on board caught "trespassing" near Penghu County: Taiwan media reports https://t.co/K4m5zfVf0d 	2018-01-15
China’s aviation authority Sat asked all foreign airlines operating routes to China to conduct investigation on their websites, apps &amp; customer-related information, ordering immediate correction if regions of China such as Hong Kong, Macao, &amp; Taiwan have been listed as countries https://t.co/o34LnYBCwM 	2018-01-13
China’s MFA and other agencies Friday urged overseas companies to show respect for China's sovereignty and territorial integrity after more companies were found to have listed parts of the country such as Taiwan and Tibet as separate nations in public corporate communications. https://t.co/VcG3x7fZ7k 	2018-01-12
The American hotel company, #Marriott International, apologized on Thursday for listing Chinese-claimed regions such as Taiwan and Tibet as separate countries on a questionnaire sent to customers https://t.co/0ayODop9Xo 	2018-01-12
#UPDATE: Marriott International is being investigated by local authorities in Shanghai for possible violations of China's Cybersecurity Law and Advertising Law after the group was ordered to stop listing Tibet, Hong Kong, Macao, and Taiwan as countries https://t.co/Y0d8QuruuH 	2018-01-10
Marriott International under fire in China for listing Tibet, Hong Kong, Macao, and Taiwan as "countries" in member questionnaire https://t.co/Z3Bosci2NH https://t.co/p44T3K5aIl 	2018-01-09
"This is planned routine training and everyone will slowly get used to it," An Fengshan, spokesman for the Taiwan Affairs Office of the State Council, stated Wednesday in response to a question on the recent “island encirclement” exercises near Taiwan https://t.co/UyyM3LYzTP 	2017-12-27
China expressed its opposition on Monday to “irresponsible remarks made by other countries” on the Taiwan question after a Swedish official reportedly expressed support for Taiwan's participation in international organizations. https://t.co/3VqTXsG9fA 	2017-12-26
"I'm Chinese, and this is how I see Taiwan": Chinese student @nyuniversity writes op-ed on why #Taiwan is and always will be an inseparable part of #China  https://t.co/KQtMmVKjYp https://t.co/UHFAyx21sw 	2017-12-21
The Chinese mainland has condemned Taiwan's reckless oppression of groups that work to promote peaceful reunification, after 4 leaders of the island's pro-mainland party members were arrested https://t.co/Q6DLZC5od8 	2017-12-19
People's Liberation Army Air Force released a video showing Chinese H-6K strategic bombers and fighter jets conducting island encirclement patrols near an island that is reportedly Taiwan https://t.co/JNRwumMCu8 	2017-12-18
China opposes and has lodged a complaint over a military budget bill signed on Tuesday by US President @realDonaldTrump into law that allows possible US navy visits to Taiwan: FM spokesman https://t.co/wwfwwLGvTU 	2017-12-14
#BREAKING: Renowned poet Yu Guangzhong has passed away at age 90, according to Taiwan media https://t.co/Al7XOx5cbw 	2017-12-14
The Chinese mainland resolutely opposes any official or military exchanges between the US &amp; Taiwan, a mainland spokesperson said Wed. "Any attempt to undermine the country's sovereignty &amp; territorial integrity is bound to incur the Chinese people's opposition &amp; will not succeed." https://t.co/5t0lossKDC 	2017-12-13
Doing nothing competition held in SE #China’s #Taiwan with 70 contestants sitting in complete #silence and #staring into air without falling asleep; the competition was invented in 2012 to remind people of taking a break from busy our lives https://t.co/Kzrc6tEv7B 	2017-12-11
Motorists paradise: Take a look at #motorcycle traffic in southeast #China's #Taiwan https://t.co/fTZqe2zI2L 	2017-12-08
China seriously concerned about the Philippine-Taiwan investment pacts, and firmly opposes any official contact, deals of sovereign implications with Taiwan, from nations that have diplomatic ties with China: FM spokesman https://t.co/GZh96j501I 	2017-12-08
Mainland spokesperson: Recent exercises of PLA military planes near Taiwan were planned regular training; biggest guarantee to stability of Taiwan Strait is to oppose 'Taiwan independence,' adhere to the 1992 Consensus &amp; take a path of peaceful development for cross-Strait ties https://t.co/6KCTGvr4yC 	2017-11-29
Taiwan resident Lee Ming-che was sentenced to five years in prison on Tuesday in Hunan province for subversion of state power, and deprived of political rights for two years. Li has refused to appeal. https://t.co/Hxt9H7Z39E 	2017-11-27
A Magnitude 5.2 earthquake jolts Yunlin County, eastern Taiwan island at 10:20 p.m. local time on Wednesday night; no casualties reported https://t.co/Avf6UkkOLb 	2017-11-22
2 fishermen from the Chinese mainland are missing after their boat capsized in Kinmen waters on Sat; 7 of their relatives who tried to search for them near Kinmen were arrested by Taiwan authorities https://t.co/6tWo6kTWty 	2017-11-20
China on Friday urged the US not to have any official and military contact with Taiwan, following the remarks made by a Pentagon nominee saying he supported naval exchanges with the island https://t.co/mtgIvcS3vS 	2017-11-17
China’s first cross-sea rail-road bridge has been completed on Thursday in eastern #China’s Fujian province. The 16.3-km bridge connects Fuzhou with Pingtan City off the coast of the Taiwan Strait https://t.co/qHZwmpJyZf https://t.co/Yy3PZdQqsE 	2017-11-17
K-pop music award show MAMA apologized on Wed after infuriating Chinese netizens for listing Hong Kong, Macao, and Taiwan as "countries" on the voting pages for the upcoming ceremony in Hong Kong https://t.co/Y0a6sjcMPP 	2017-11-16
Taiwan's refusal to adhere to the 1992 Consensus is the crucial reason for its failure in participating in int'l events like Bonn Climate Change Conference: mainland spokesman https://t.co/OHefQM7J13 	2017-11-15
The failure of Catalonia's effort to declare independence shows that “Taiwan independence” is also "doomed to failure" as national unity is paramount for all countries, said spokesman for the Chinese mainland's Taiwan Affairs Office on Wednesday https://t.co/Vl2IG7qOEN https://t.co/zprZT5Lxt9 	2017-11-15
Beijing lodged formal complaint over Taiwan leader Tsai Ing-wen's planned transit, urged US to honor its commitment to the one-China policy https://t.co/qvUJDqgkNw 	2017-10-27
Chinese President #XiJinping vows resolve, ability to defeat "#Taiwan independence" https://t.co/MrG1G0weiG https://t.co/z8WaxPtGQP 	2017-10-18
China will resolutely oppose and deter separatist activities for Taiwan independence: Xi #19thCPC https://t.co/SMApqB20lu 	2017-10-17
Horrifying or creative? Café in S. China’s #Taiwan invented this 3D latte cockroach https://t.co/Vf1wYDtTXu https://t.co/Y1G3BAqRnp 	2017-09-29
China opposes any official contact, military links between #US and #Taiwan https://t.co/8ag6dTOz8W https://t.co/sk43kQJsXM 	2017-09-27
A total of 158 Chinese nationals, including 2 from Taiwan, have been evacuated from hurricane-hit Dominica as of Fri evening: MFA https://t.co/bDZqedsd9A 	2017-09-25
5 Taiwanese confirmed dead after rescuers recovered all of their bodies from the rubble of #Mexicoquake https://t.co/hBMPxL6Eke 	2017-09-22
Chinese Embassy in Mexico confirmed that 3 from Taiwan died in Tuesday's M7.1 #Mexicoquake that killed at least 273 https://t.co/cOKvBjIDHH 	2017-09-21
#BREAKING Magnitude 5.5 earthquake rocks 77km SSE of Hualian, south China's Taiwan (CENC) https://t.co/tFQmBUx1yZ 	2017-09-20
#BREAKING 2 feared dead, 3 others injured in shooting in New Taipei City, NE Taiwan. Police investigation underway https://t.co/kNpfgRKWAX 	2017-09-20
#UPDATE 5 Taiwanese reportedly trapped in the rubble of a toppled office building after powerful M7.1 #earthquake hits Mexico https://t.co/wQFJUrtdpm 	2017-09-20
Having a bad morning? Cafe in S China's Taiwan could put a smile on your face, by turning your coffee into a perfect 3D portrait of your pet https://t.co/q14ZObDqle 	2017-09-17
#Taiwan is part of China; China will never allow any attempts to bring in #nuclear weapons into Taiwan: Chinese Ambassador to the US https://t.co/3SaYTpELmP 	2017-09-16
China resolutely opposes any attempts to bring in #nuclear weapons into #Taiwan: Chinese Ambassador to the US https://t.co/pnBgUMj064 https://t.co/kPj438rvp3 	2017-09-16
Attempts to distance Taiwan from Chinese culture will not gain public support: mainland spokesperson https://t.co/Rm7l7CnITR https://t.co/Tytat4hWtX 	2017-09-13
New KMT chairman acknowledges #OneChinaPolicy, opposes "Taiwan independence" on his inauguration ceremony https://t.co/0WXIjBYY4B https://t.co/FXK7QFX6vA 	2017-08-20
Two Taiwanese were seriously wounded in #BarcelonaAttack; another slightly injured person from HK has been released from hospital: MOFA https://t.co/alRAQkTZ98 	2017-08-18
Knife-wielding man attacks, injures guard outside Taiwan leader Tsai Ing-wen's office building before arrested by police: local media https://t.co/JTcjGEe82B 	2017-08-17
6.68M households suffered a major blackout in Taiwan Tue due to human error at a power plant, prompting leading economic official to resign https://t.co/aIjOdQM6g8 	2017-08-16
Typhoon Haitang made landfall on Sunday in S China's Taiwan, winds reached 70mph, people were knocked over, 250000 homes left without power https://t.co/ER2dEZxkBi 	2017-07-30
Indian magazine takes flak for excluding #Taiwan and #Tibet from map of China https://t.co/YV1hbdiusg @IndiaToday https://t.co/fUrLSmpXhr 	2017-07-28
Taiwan-based Apple supplier #Foxconn says it will build $10B factory in Wisconsin, US, w/ potential for 13K jobs; #Trump praises investment https://t.co/2RbPqfqEwi 	2017-07-26
#Thailand to repatriate 44 fraud suspects from Chinese mainland and Taiwan https://t.co/pBAH1BCemH https://t.co/4T33KFAu5H 	2017-07-24
10 Chinese military aircraft reportedly buzz around Taiwan in “unusual” move https://t.co/z5NnZISHZR https://t.co/pUJQAgGdB1 	2017-07-21
China says it is monitoring situation after reports of US Navy destroyer entering Taiwan Strait https://t.co/I7iUa3WhTE https://t.co/fGCJIyESti 	2017-07-19
4 dead, 9 injured after multiple vehicles crashed in Taipei, Taiwan on Wed morning https://t.co/VfR5KMygLB 	2017-07-19
China lodged solemn representations to US over defense act suggesting re-establishing ports of call b/w US, Taiwan https://t.co/DSf2Bqm4xr https://t.co/6TUQr7XNE0 	2017-07-17
94 percent of employees in #Taiwan considering job change: survey https://t.co/KjzkWgGZS0 https://t.co/Tp1s21rNF8 	2017-07-15
China’s aircraft carrier reportedly sails through the Taiwan Strait https://t.co/nUvpDdjPj6 https://t.co/b5ojRRV9HW 	2017-07-11
China resolutely opposes U.S. arms sales to #Taiwan: spokesperson https://t.co/uwYfnYGmmA https://t.co/dGql3vJ7kd 	2017-06-30
China's foreign ministry says China strongly opposes US arms sale to Taiwan, urges it to cancel the deals &amp; end military ties w/ the island https://t.co/jtHWuEI1nr 	2017-06-30
US arms sales to Taiwan, new sanctions hurt mutual confidence: Chinese ambassador https://t.co/hwbwScABQG https://t.co/IsT7rWMdkd 	2017-06-30
US approves first arms sale to Taiwan under Trump administration, deals valued at $1.4 bln https://t.co/sucLfG2Ugu https://t.co/UWQWiwtP66 	2017-06-29
Taiwan leader’s Twitter post infuriates the public https://t.co/Qg27fjj9Rx https://t.co/alt7pN14EB 	2017-06-28
A Taiwanese fishing boat caught fire in the Indian Ocean on Fri, all 25 crew members were saved by passing-by vessels from the mainland https://t.co/ZhWBKiwUlA 	2017-06-16
Mainland hopes #Taiwan makes wise decision on cross-strait relations https://t.co/2QnpBrtHpE https://t.co/OCezTUrXeD 	2017-06-14
Chinese mainland holds a positive and open attitude toward cross-Strait intercity exchanges with #Taiwan https://t.co/gLfSNSmdSE https://t.co/swqKpNBoFI 	2017-06-11
Award-winning documentary director Po-lin Chi confirmed dead in helicopter crash that killed 3 on board in Taiwan Sat: local media https://t.co/44HehEhOL2 	2017-06-10
3 dead after helicopter plunges into mountain in Hualien county, S China’s #Taiwan https://t.co/0vZPklX0QT 	2017-06-10
China rejects the irresponsible remarks by US Secretary of Defense &amp; Japanese minister on #SouthChinaSea, Taiwan https://t.co/UOZH28dEsW https://t.co/ulHrZu0mPs 	2017-06-05
China strongly dissatisfied w/ US, Japanese officials' remarks on #SouthChinaSea, #Taiwan https://t.co/UOZH28dEsW https://t.co/QArRAIANbl 	2017-06-04
China strongly opposes U.S. arms sales to #Taiwan: senior military officer (File pic) https://t.co/AwMMAmrIdV https://t.co/pEfwNDloHK 	2017-06-03
At least one person from the Chinese mainland and 4 from Taiwan were killed in #ManilaCasino attack: Chinese embassy in the Philippines https://t.co/G7baoawlU8 	2017-06-03
Mainland welcomes #Taiwan entrepreneurs in Belt &amp; Road construction https://t.co/K6sonD5rl0 https://t.co/UM9oJBGUiR 	2017-05-25
Using force to resist reunification will get Taiwan nowhere: mainland spokesperson https://t.co/6TkomVyGt2 https://t.co/tjeL0cmEAd 	2017-05-25
Taiwan's judicial body rules in favor of same-sex marriage, results in fierce debate https://t.co/vk10wMUWxE https://t.co/VIVH31Q8NC 	2017-05-24
China welcomes @WHO rejecting proposal to invite Taiwan to annual assembly https://t.co/XlMuO0P9py https://t.co/2xlfU2OIXo 	2017-05-23
#OneChina principle is the prerequisite for Taiwan participation in @WHO's annual conference: Chinese delegation https://t.co/s7NjXw7vfH https://t.co/9Sm7kKpeee 	2017-05-22
Mainland warns any attempts to establish 'two Chinas' or 'one China, one Taiwan' doomed to fail https://t.co/XRFTypLy71 https://t.co/DkWu0eYb7I 	2017-05-18
Persian cat living in Taiwan returns from the groomers almost completely bald aside from a furry face, leaving his owners in hysterics https://t.co/v2JjwHWqJu 	2017-05-16
M-5.6 earthquake hit Taitung County in SE China's Taiwan Tue morning (CENC) https://t.co/tiqMrFcZwA 	2017-05-15
Current #Taiwan administration bears full responsibility for island's absence from World Health Assembly this year https://t.co/B4MJ4078YY https://t.co/qtg3sKeMxe 	2017-05-10
Chinese mainland urges immediate investigation into shooting of mainland fishermen by Taiwan coast guards https://t.co/hlnSCxbxqT https://t.co/zR4rr9XCED 	2017-05-07
2 mainlanders injured after Taiwan patrol ship fired warning shots at their boat on Sat: local media (filepic) https://t.co/lo9pO6xFNS https://t.co/mf8GsZl5ad 	2017-05-06
#BREAKING: M-5.3 #earthquake jolted near Taiwan in southeast China Sunday morning (CENC) https://t.co/iYJTO26cgh 	2017-04-29
Mainland maintains top destination for #Taiwan's job hunters: Survey https://t.co/MRVc2hGniM https://t.co/TSqu4Tbw1D 	2017-04-20
#Taiwan to spend %1.2 billion to cut PM2.5 https://t.co/hUSYv4qF2Y https://t.co/vj0tlL9p5D 	2017-04-15
Playing up #Taiwan suspect will harm cross-Strait relations: official https://t.co/KyvYrTrbBo https://t.co/ovZAx1VidW 	2017-04-12
Over 300 people are rescued from a sinking ferry on Fri near Chiayi in SE China’s #Taiwan https://t.co/aZHSaEyk4i 	2017-04-07
Mainland spokesperson said Wed that an arms race between Taiwan and the mainland would only harm Taiwan compatriots https://t.co/ZOOsbcHgYY https://t.co/N0JZmeF1Nh 	2017-03-29
Mainland urges early release of fishermen detained by #Taiwan https://t.co/bc7WmqMKL2 https://t.co/UcoTN29XEd 	2017-03-29
A resident of Taiwan is under investigation for suspected national security violation, a mainland official said Wed https://t.co/x00Cbe5R4W https://t.co/c2L2rcZboO 	2017-03-29
Chinese mainland official on Saturday called for two-way openness in investment across the #Taiwan Strait https://t.co/ScX8WBsMYi https://t.co/zHIbLe0muG 	2017-03-11
Bus carrying mainland tourists crashes into building in Taiwan on Mon; driver shows no sign of life, 3 passengers injured https://t.co/yHJsVrrsyp 	2017-03-06
China will never tolerate any activity, in any form or name, that attempts to separate Taiwan from the motherland: #GovtWorkReport https://t.co/cJeHpUiBkc 	2017-03-04
Don’t zone out! Driver kills motorcyclist after driving on opposite lane in SE China’s #Taiwan https://t.co/P9eOH1g3bM 	2017-02-24
China lodged representations to #Japan and urged Japan to be cautious in its words and deeds on Taiwan-related issues: FM https://t.co/HnSw1JEINT 	2017-02-24
Never too old to learn: Man from Taiwan praised as ideal role model for pursuing his PhD at the young age of 105! https://t.co/B2SYRQEy4v https://t.co/0HafzPcJvM 	2017-02-20
#Spain to deport all 269 phone scam suspects to mainland China, including over 200 suspects from southeast China’s Taiwan (File pic) https://t.co/wBKBrdo5xh 	2017-02-18
China urges #India to honor its commitment to one-China policy and handle issues regarding Taiwan cautiously: FM https://t.co/qmbazILAmX 	2017-02-15
#UPDATE Death toll rises to 17 after a tourist bus overturned on highway near Taipei in south China's Taiwan,15 injured &amp; 12 still trapped https://t.co/DpgpTM1iSi 	2017-02-13
#BREAKING At least 14 dead after a tourist bus rolled over down a highway side slope in south China's Taiwan on Feb 13, rescue underway https://t.co/dMfNWOMuV7 	2017-02-13
China hopes U.S. to properly handle issues regarding #Taiwan: FM spokesperson https://t.co/5J599tlA9C https://t.co/iUEsPuQs6f 	2017-02-10
Mainland opposes Uygur separatist visiting #Taiwan https://t.co/BlZbC3DUsv https://t.co/9AI4HXxOlz 	2017-02-08
Mainland plans to provide #Taiwan residents equal national treatment to help them integrate into mainland society https://t.co/BbgtL7EZqN https://t.co/MLvCUnM5Tk 	2017-02-07
11 fishermen are rescued by helicopters sent by Chinese Ministry of Transport as their boat was about to sink in the Taiwan Strait on Monday https://t.co/8AC3evPTcj 	2017-02-06
At least 20 injured after a bus carrying mainland Chinese tourists hits a bridge in Kaohsiung, Taiwan, Sat morning https://t.co/UVDxlQfbOD 	2017-02-04
#China calls on new #US administration to uphold #OneChinaPolicy, confine relations w/ Taiwan to unofficial scope https://t.co/PEoGTlqMZW https://t.co/1LSHGeNcfu 	2017-01-23
The US should not allow a delegation from Taiwan to attend US President-elect @realDonaldTrump's inauguration, says China's FM on Wed https://t.co/7Jyy58LpzC 	2017-01-19
#Taiwan issue is never a bargaining chip for the new #US leader: experts https://t.co/LKGfnMrhqY https://t.co/KiiaqUwagd 	2017-01-19
Dare to play this seesaw in #Taiwan? https://t.co/3ajcfAPMp4 	2017-01-14
Photos first released showing China's aircraft carrier formation passed through #Taiwan Strait https://t.co/ZnoyS4iHp3 https://t.co/bzCTpIzKoR 	2017-01-14
Taiwan aims to build a 'non-nuclear home': Island authorities plan to shut down all nuclear power plants before 2025 https://t.co/38V0h4NFIm https://t.co/XYefGy7VOn 	2017-01-11
Aircraft carrier Liaoning training in #SouthChinaSea went through #TaiwanStrait early Thu to carry out follow-up tasks: PLA Navy https://t.co/BYNGJAxbks 	2017-01-11
Chinese mainland Wed reiterates #OneChinaPolicy: 'The Taiwan issue concerns #China's core interests' https://t.co/THxZP0M9as https://t.co/0pcTFHOCsY 	2017-01-11
It's normal for aircraft carrier Liaoning to cross Taiwan Strait during training exercises, will not affect cross-strait ties: Vice FM, Wed https://t.co/PlGCAEfxTt 	2017-01-11
China firmly opposes U.S. officials' contact with Taiwan &amp; urges the U.S. side to stick to the one-China policy https://t.co/rtl3OFGGci https://t.co/uJN9siovkx 	2017-01-09
Photos taken on Jan. 8, 2017 show the morning scenery of Riyue Tan, or the Sun Moon Lake, in Nantou County, southeast China's Taiwan https://t.co/CxvmtgbrkI 	2017-01-08
Mainland mobile payment services expand rapidly in Taiwan https://t.co/Gtw1IopaaF https://t.co/FTFyNg6TTA 	2017-01-08
US President-elect @realDonaldTrump and his transition team won't meet with Taiwan's leader Tsai Ing-wen during her stop in the US: reports https://t.co/EKgI1dXkGw 	2017-01-07
Voting DPP causes most regret for Taiwanese in 2016: poll https://t.co/Hnv12RMCyC https://t.co/uoStEJNcFm 	2017-01-05
Light show illuminates the Taipei 101 skyscraper in Taipei, southeast China's #Taiwan, Mon https://t.co/BqG0VHsfaP 	2017-01-02
China denounces name change of Japanese body in #Taiwan https://t.co/AegNDb4toU https://t.co/juucUe14Hw 	2016-12-28
China urges U.S. to carefully handle #Taiwan-related issue https://t.co/GnGDzqrkyn https://t.co/7yHTh4LxI5 	2016-12-28
One-China principle always upheld in handling Taiwan's external exchanges: Mainland's Taiwan affairs spokesperson https://t.co/OWGlsw8yVt https://t.co/eAX7IheHhc 	2016-12-26
China expresses strong opposition against a plan by Washington to conduct high-level military cooperation with #Taiwan: FM @WhiteHouse https://t.co/6GdRZqUHqG 	2016-12-26
#China resolutely opposes Taiwan content in US 2017 defense bill, urges #US to scrupulously abide by its commitments on #Taiwan issue: MOFA https://t.co/iLqdloRz6q 	2016-12-25
